b0,b1,b2,b3,b4,b5
49,116,117,78,114,127
74,90,7,123,184,38
51,33,169,85,139,239
250,112,192,58,69,1
59,60,13,53,16,93
124,195,158,21,18,136
252,222,100,21,138,176
250,127,68,58,7,49
56,37,77,33,191,93
139,7,154,116,34,186
113,159,58,74,133,59
126,61,54,9,29,104
108,158,226,214,140,157
238,86,152,203,238,165
112,207,190,69,67,11
63,20,117,4,242,124
52,90,17,115,184,206
83,37,75,213,191,113
251,6,72,52,43,97
113,246,142,72,110,75
98,203,118,157,118,110
158,106,206,138,253,78
124,31,74,16,135,120
198,38,37,41,169,189
235,235,24,240,244,164
68,119,179,50,99,85
90,151,255,190,224,3
12,128,20,86,0,243
232,4,80,224,51,196
129,81,54,15,205,104
65,94,227,15,140,148
66,86,243,27,236,84
176,211,247,69,208,103
57,194,165,41,31,189
236,131,24,214,20,165
232,247,184,228,99,36
178,149,183,94,251,103
140,54,162,81,111,155
206,194,177,77,31,79
92,135,71,150,39,34
233,165,156,235,186,148
243,62,244,85,12,115
252,82,80,19,219,192
209,177,5,203,76,57
119,81,46,103,205,202
161,89,127,143,174,2
67,200,27,17,96,180
206,135,117,78,38,127
73,170,7,107,248,38
240,33,172,65,139,211
10,113,212,122,73,242
59,104,89,54,227,173
108,147,222,214,209,141
237,202,88,217,123,165
174,51,187,201,83,49
111,213,78,193,255,77
8,7,92,96,39,146
129,162,222,11,157,136
114,154,98,94,186,155
143,62,178,69,15,91
60,71,181,19,35,124
213,150,21,250,232,248
60,228,33,20,177,140
247,74,84,103,123,242
166,48,95,169,67,131
239,18,16,196,216,197
53,165,61,123,189,30
51,28,137,84,150,111
246,234,192,108,253,2
212,28,29,240,144,152
70,198,163,45,47,149
221,194,249,153,28,42
172,145,255,214,200,1
237,96,8,222,128,101
142,2,186,72,31,59
96,133,54,134,61,110
41,30,201,236,141,104
214,94,229,235,140,184
242,87,36,91,229,179
176,187,83,71,55,215
37,97,229,190,136,187
14,103,52,74,165,115
127,190,86,3,11,232
20,112,224,242,68,132
91,54,51,181,105,83
126,239,214,12,193,232
85,8,227,252,100,144
18,182,192,223,109,5
134,220,58,45,145,57
218,205,41,189,93,235
31,152,244,130,164,118
31,178,104,131,90,230
23,188,168,227,23,228
148,224,182,244,135,108
118,38,210,105,173,218
235,217,188,241,171,20
75,244,243,112,116,86
66,115,235,26,80,244
187,196,119,49,50,101
77,90,191,95,191,7
131,4,34,20,49,152
241,74,164,79,127,179
70,3,87,40,23,229
224,224,184,132,135,38
54,37,169,105,187,238
235,48,204,245,69,84
127,63,242,5,0,88
60,3,161,16,19,140
192,210,85,5,219,252
57,176,17,43,64,205
247,5,88,100,63,162
177,3,159,76,18,135
80,222,39,197,137,161
58,107,141,58,242,93
60,91,157,19,178,156
211,94,149,215,142,249
226,76,40,155,81,230
183,200,175,97,103,198
142,161,46,79,141,203
66,89,119,27,174,100
179,202,183,81,127,103
206,6,161,72,47,143
97,194,70,137,27,46
108,181,202,215,121,125
230,46,24,169,200,167
233,103,160,238,163,132
207,146,53,66,217,127
29,174,4,155,200,54
177,97,111,78,142,199
78,77,39,75,93,167
119,155,166,98,179,170
159,83,254,135,208,14
33,192,73,137,3,106
108,22,250,208,236,61
196,209,25,53,204,173
121,87,222,47,225,137
192,138,105,6,122,236
42,60,209,249,21,200
44,249,97,212,46,137
241,206,104,73,74,227
111,124,150,198,22,237
40,236,221,228,213,152
181,250,167,120,63,166
33,3,169,140,19,234
80,208,251,197,196,49
57,49,77,45,79,93
223,71,153,135,34,170
37,159,249,186,128,43
62,1,245,8,8,124
96,98,18,130,152,222
30,165,136,143,186,102
67,58,171,21,63,244
253,0,116,28,2,112
144,26,70,192,187,45
7,53,220,37,121,145
190,42,203,9,253,116
104,30,114,224,138,92
134,123,150,42,50,233
249,92,232,47,148,225
194,244,137,28,118,108
146,106,214,218,253,237
188,24,219,16,165,180
199,187,117,35,54,125
149,106,26,254,248,188
12,39,16,81,164,195
203,181,17,115,124,206
86,21,75,232,255,112
228,6,68,176,43,55
65,245,103,8,126,164
98,15,178,152,67,94
163,23,143,148,226,66
244,155,28,118,180,146
111,118,218,198,109,189
42,219,29,253,180,152
27,118,160,182,111,135
106,194,38,253,25,172
28,171,208,151,241,198
224,73,44,131,109,214
22,217,232,237,168,228
219,228,181,176,183,123
71,102,55,38,169,101
175,238,187,192,207,49
5,69,76,63,63,81
5,7,204,60,33,81
17,143,204,202,65,85
123,15,254,52,64,9
115,0,110,84,2,203
240,29,112,64,158,67
6,139,20,46,116,241
202,116,73,122,115,110
58,86,201,59,237,109
48,222,221,69,141,159
58,90,133,59,190,61
51,9,29,84,108,159
242,214,128,93,238,3
152,200,18,165,96,223
190,133,131,14,58,20
73,56,243,109,36,86
221,179,237,155,80,218
183,197,191,97,59,6
141,52,46,93,113,203
158,73,114,139,110,94
118,203,138,109,114,122
222,90,61,139,185,26
115,44,186,85,215,59
249,229,48,40,189,65
231,31,8,164,132,103
182,50,163,105,95,150
239,130,236,194,28,213
24,149,252,166,248,23
172,32,227,209,132,145
202,54,201,121,109,110
46,222,201,205,141,105
90,94,239,187,140,195
50,85,21,91,252,255
176,20,3,64,240,23
4,64,228,51,4,177
84,55,79,241,103,64
78,167,3,79,164,23
67,176,231,19,68,164
215,55,181,229,99,120
190,150,39,14,233,164
76,235,179,84,243,87
244,87,224,115,224,130
80,134,27,198,40,177
41,231,77,232,167,88
231,167,164,163,163,183
147,147,98,210,214,157
221,238,153,152,206,170
165,79,255,191,64,3
7,0,20,36,0,241
176,4,75,64,51,119
1,86,100,15,234,176
64,255,67,4,7,20
48,36,241,65,180,79
11,115,68,118,87,50
107,229,90,240,191,188
71,3,19,36,20,213
176,245,251,68,120,55
50,33,101,89,142,191
170,79,3,251,68,16
55,48,193,101,69,14
191,60,79,5,19,68
60,215,49,21,229,76
248,191,84,39,7,241
164,32,75,177,131,115
74,22,87,120,235,230
36,240,169,180,71,235
115,32,246,85,132,107
250,50,240,57,92,65
47,147,13,194,212,89
29,243,172,152,83,214
163,209,239,145,200,194
201,101,29,110,188,158
207,22,141,68,238,95
52,203,133,117,114,62
126,89,10,11,172,120
115,210,34,81,217,155
201,170,177,107,255,78
240,7,76,64,39,83
1,167,212,11,161,240
115,136,66,82,99,27
218,148,177,190,247,75
12,103,116,82,166,115
223,170,81,131,251,202
16,49,120,193,78,37
15,73,188,71,107,19
38,244,213,172,117,251
210,120,49,218,33,73
185,143,107,42,70,245
251,44,120,53,210,33
121,217,142,41,170,73
235,251,104,240,54,228
65,108,179,14,215,84
77,231,243,88,160,87
167,131,227,162,16,147
152,198,210,165,45,223
189,217,131,25,170,20
171,248,247,240,36,96
65,178,131,11,94,20
119,136,242,98,100,90
154,179,190,191,83,15
7,212,68,33,243,49
136,85,74,99,255,122
144,6,62,192,41,13
1,236,92,8,211,144
101,210,194,185,221,31
41,156,133,234,150,56
254,233,36,12,237,176
84,219,67,245,183,16
123,100,194,54,181,25
111,124,174,198,23,205
40,225,93,228,143,152
182,66,167,107,31,166
244,131,172,118,19,210
104,209,218,229,201,188
185,107,23,46,244,229
204,116,185,82,119,47
218,101,193,186,185,11
63,44,117,5,210,124
57,218,17,41,184,205
235,37,88,245,191,164
123,3,178,52,19,89
112,215,174,69,227,203
56,145,117,38,206,125
173,74,27,223,120,177
134,39,74,41,167,121
235,166,40,243,169,228
83,232,179,208,231,81
196,167,201,55,161,109
99,142,222,146,77,142
219,90,77,183,187,91
99,55,182,149,99,110
254,150,204,14,237,80
76,223,195,85,129,23
250,12,224,56,84,129
35,246,13,144,104,90
194,227,189,28,147,28
150,212,150,237,246,236
216,108,213,162,213,251
157,248,50,152,33,94
161,143,143,138,66,66
123,27,26,52,180,185
119,119,46,102,101,202
170,185,127,255,46,0
5,200,0,57,96,1
46,128,13,206,0,89
72,3,175,96,19,198
128,209,46,5,205,200
57,89,97,47,174,141
195,206,89,17,75,172
207,115,213,70,81,255
43,200,5,241,96,56
78,129,35,78,13,151
72,90,231,99,188,166
147,23,174,212,227,205
244,145,88,118,207,162
109,67,154,223,18,189
132,223,26,53,132,185
122,55,46,57,101,201
46,185,109,207,46,217
69,205,175,57,91,197
47,177,61,195,77,25
23,92,172,231,151,212
162,225,247,156,136,98
150,98,158,234,158,140
254,142,84,14,75,240
75,112,67,118,67,22
107,20,234,244,244,252
116,116,18,114,112,218
90,69,187,187,59,51
53,53,85,125,127,254
30,0,8,136,0,102
96,2,170,128,31,254
0,128,8,6,0,96
40,2,129,224,30,8
128,136,102,6,98,168
42,159,225,254,128,136
14,6,96,72,42,131
97,254,22,136,8,238
96,100,202,130,181,126
31,126,8,134,8,102
40,98,169,226,159,232
158,128,230,142,4,174
72,55,203,97,97,118
142,142,110,78,74,203
75,125,119,118,30,102
104,138,170,230,127,252
170,0,23,248,0,224
32,4,129,128,54,10
1,104,120,14,226,32
76,153,131,86,170,23
239,248,224,192,36,133
1,182,60,11,105,16
118,236,194,108,213,26
213,252,189,248,23,24
32,228,161,132,183,138
55,98,121,102,154,46
174,185,207,207,41,65
69,239,15,56,196,69
37,51,61,189,85,27
31,252,180,128,23,118
0,230,104,4,170,224
55,252,129,96,22,14
128,232,78,4,227,72
52,151,97,118,230,142
108,174,74,215,203,125
225,118,24,142,104,166
74,231,171,124,163,246
23,144,104,226,194,228
157,28,182,156,151,110
150,230,206,236,173,76
215,223,85,225,135,248
138,32,38,121,129,170
42,11,249,248,112,40
34,65,225,155,8,138
180,102,127,114,170,6
95,248,43,128,33,242
1,136,88,10,99,160
122,147,130,62,210,25
13,216,172,89,167,211
171,161,211,243,137,208
82,105,195,218,233,17
188,236,203,20,213,116
245,254,116,120,10,114
32,122,89,130,59,170
25,51,248,173,80,39
223,193,161,129,11,138
12,114,120,82,90,35
219,185,145,179,42,203
85,253,119,248,30,96
32,138,129,134,126,10
42,8,121,248,98,40
34,153,225,158,168,138
143,230,126,64,170,11
7,248,116,32,34,113
129,154,74,10,187,120
127,54,34,5,105,152
62,234,161,12,255,140
84,2,83,240,27,208
64,177,195,7,73,20
39,108,241,166,212,75
173,243,115,216,86,81
163,235,203,144,241,114
196,78,93,51,75,157
87,114,159,230,94,128
171,142,7,242,72,32
91,97,131,182,138,19
110,120,214,202,37,237
121,184,222,43,37,137
245,186,104,123,58,226
53,60,153,125,22,174
28,239,200,148,193,102
245,14,172,124,79,210
19,65,216,215,9,165
228,107,184,178,243,39
92,85,167,147,251,162
208,51,157,193,82,153
15,222,172,65,143,211
10,65,212,123,9,242
52,104,89,114,227,174
92,147,203,150,209,114
237,206,92,217,75,149
175,114,251,198,92,49
43,145,77,242,207,88
93,71,163,159,35,146
133,146,222,58,221,137
61,154,109,26,186,220
191,61,151,5,26,228
60,188,177,23,23,76
228,231,84,180,167,247
119,160,102,99,130,170
146,31,254,216,128,13
166,0,91,168,3,179
224,19,80,128,215,198
5,225,40,56,141,225
38,88,141,171,166,91
243,171,176,83,243,67
208,87,17,195,228,201
16,181,108,199,126,213
38,13,253,168,88,27
227,160,176,147,135,70
210,39,45,217,165,217
171,185,171,243,43,240
85,240,67,248,67,16
35,20,193,148,245,10
244,124,124,114,18,18
88,216,219,165,165,179
187,187,83,51,55,213
85,97,255,254,136,0
14,96,0,74,128,3
126,0,22,8,0,232
96,4,226,128,52,158
1,118,136,14,110,96
74,202,131,125,126,22
30,8,232,136,100,230
98,180,170,159,119,254
134,96,14,42,128,73
254,3,104,8,22,224
96,236,130,132,214,30
53,232,137,120,230,110
36,170,201,183,253,107
96,30,246,128,140,110
6,82,200,43,221,97
241,158,136,74,142,99
126,74,150,11,126,232
118,12,226,104,84,154
227,246,188,144,111,22
194,196,237,29,52,220
157,117,150,158,122,238
138,60,206,121,21,74
44,255,121,212,6,41
240,41,232,65,232,227
8,228,148,100,182,242
183,108,95,102,211,134
173,210,47,217,217,193
169,169,11,235,236,112
240,210,68,69,219,51
57,181,85,43,127,253
246,0,24,104,0,162
224,7,156,128,34,150
1,158,232,10,140,224
126,84,130,11,246,24
112,104,162,66,231,155
28,162,180,151,159,118
226,134,108,158,42,214
137,253,238,104,24,202
224,165,124,135,190,22
35,8,233,148,100,234
242,180,252,95,116,19
134,112,210,42,69,217
251,57,168,53,43,225
125,240,142,24,70,72
163,43,103,149,246,162
248,111,156,34,194,145
157,30,202,156,141,126
150,94,14,235,136,76
242,99,84,90,151,243
190,224,83,12,131,212
86,17,243,232,200,80
229,99,196,190,145,55
14,205,100,77,94,179
95,143,87,130,71,226
27,32,152,181,134,167
122,47,166,57,195,169
41,19,237,236,208,216
213,197,165,249,59,184
45,51,33,221,85,137
159,250,106,128,58,254
1,60,8,13,16,96
92,194,131,149,30,18
252,136,220,22,101,144
234,186,196,255,61,52
5,29,112,60,158,65
22,139,12,238,116,84
202,115,245,122,80,126
59,194,9,49,24,109
76,162,223,87,157,135
226,154,32,158,185,134
143,42,46,69,249,203
56,41,117,33,238,125
136,202,26,101,120,186
190,39,63,9,165,4
107,188,50,243,17,92
84,207,147,245,66,208
127,29,194,4,153,24
54,172,161,111,215,142
193,226,77,8,155,92
102,183,146,175,98,223
198,157,129,46,154,13
206,184,89,79,35,175
69,147,199,58,209,37
61,205,189,25,91,28
175,180,151,195,118,225
22,108,140,234,214,84
253,235,244,24,240,112
164,66,71,179,27,35
84,181,151,247,122,224
102,60,130,169,22,31
236,232,128,212,230,5
244,168,56,119,225,34
96,141,154,134,90,190
43,191,9,243,4,104
84,50,227,241,92,144
79,150,195,66,237,23
28,220,228,149,148,182
250,247,108,60,102,209
18,173,204,223,217,85
129,175,250,11,192,56
113,1,34,76,13,155
80,90,183,195,191,97
19,6,140,212,46,85
241,203,248,73,112,35
110,65,150,203,10,237
116,124,222,114,21,138
88,250,123,164,58,51
177,57,83,77,47,215
93,193,231,153,8,162
172,103,159,210,162,129
223,158,9,130,136,106
30,98,248,138,156,38
126,145,170,14,203,248
77,112,35,94,65,151
139,10,226,116,124,154
114,22,186,88,239,59
164,197,51,181,61,83
125,31,214,28,129,232
150,8,230,232,100,172
226,183,212,159,97,246
134,136,110,46,98,201
202,157,105,126,158,238
14,140,200,78,85,99
75,254,151,112,14,230
64,76,171,3,87,244
23,224,112,224,130,68
134,27,54,40,181,105
231,126,232,166,12,231
168,84,163,227,247,144
144,98,198,194,157,45
30,157,220,142,153,150
78,170,235,79,252,247
64,20,103,0,242,164
4,95,176,51,131,65
82,23,15,216,228,65
164,179,11,183,84,115
103,242,86,160,91,239
131,176,194,19,69,24
215,60,165,229,23,184
188,227,39,20,149,164
246,251,180,108,51,114
209,86,93,207,235,153
64,242,175,4,95,196
51,129,49,82,13,79
216,95,65,163,135,11
146,36,114,217,178,93
171,91,155,247,178,176
99,95,66,151,135,30
226,36,140,153,182,86
171,107,239,246,240,192
108,69,2,211,60,29
213,16,153,252,198,168
21,47,224,253,192,132
25,6,48,172,41,71
209,239,33,200,197,137
101,58,110,189,58,207
29,61,68,157,31,54
156,133,110,150,62,206
233,13,76,236,95,84
211,135,245,210,32,121
217,130,41,170,25,235
248,168,240,39,228,65
160,179,11,135,84,114
39,242,89,160,91,171
131,179,242,19,80,88
215,195,165,225,19,184
140,211,38,85,213,171
249,251,240,40,48,65
225,67,8,143,20,102
68,242,171,52,95,245
115,128,126,82,2,11
216,24,113,160,162,75
135,155,114,34,182,89
159,107,170,134,243,254
44,80,9,211,192,105
209,2,233,204,28,233
80,148,239,198,244,193
44,117,13,210,124,89
218,19,169,184,211,235
37,208,245,185,196,123
41,50,53,237,89,120
223,174,37,131,201,186
17,107,56,206,245,37
76,125,191,82,27,7
216,180,33,167,113,139
166,74,115,171,122,83
246,59,208,105,49,194
237,73,28,223,108,149
134,214,250,45,236,57
216,209,41,165,205,235
185,88,243,47,164,85
195,179,249,19,80,44
215,193,213,225,9,248
140,104,38,82,225,171
220,139,241,150,112,74
234,67,124,251,22,20
52,232,241,116,228,78
116,179,74,119,87,122
103,230,58,160,169,63
135,237,2,32,220,25
133,144,170,58,199,249
61,32,45,29,129,220
154,9,150,184,106,239
34,252,197,156,21,58
144,253,62,196,29,13
48,156,93,70,147,159
46,210,133,205,222,57
89,137,47,170,109,195
250,217,16,61,172,193
27,213,12,177,252,87
72,19,231,96,208,166
133,199,174,57,35,201
45,145,109,218,206,217
189,77,171,31,91,244
135,176,118,35,66,105
151,26,234,228,188,252
183,20,23,100,240,230
180,68,175,115,55,198
85,97,43,254,141,240
14,88,64,75,163,3
115,148,22,82,240,235
220,68,241,147,52,74
213,115,125,254,86,24
11,232,160,112,231,130
68,162,27,55,152,181
98,167,126,159,166,14
131,168,78,19,227,72
208,151,101,198,230,185
44,175,45,215,197,217
225,57,168,141,43,230
93,240,171,152,71,242
163,32,95,149,131,130
250,18,28,56,216,145
37,166,205,187,173,91
51,223,181,81,131,127
202,22,1,120,232,14
36,224,73,180,131,107
118,22,246,104,236,106
228,210,252,181,220,23
121,144,230,42,196,169
253,55,232,29,96,224
158,132,134,142,54,46
73,105,203,110,233,118
204,238,109,84,202,223
245,125,128,126,26,2
8,184,24,103,32,162
165,135,159,186,34,131
57,158,21,42,136,253
254,100,24,10,176,160
127,71,130,7,34,24
37,152,161,186,167,139
63,162,117,3,154,124
18,186,16,223,56,197
133,37,58,61,189,57
27,29,44,180,157,215
118,153,230,110,168,170
207,231,253,64,160,31
7,128,132,34,6,49
152,41,74,161,239,127
136,198,2,101,40,26
189,224,191,24,135,4
166,36,55,169,177,99
235,78,144,247,78,196
103,77,50,167,93,95
167,159,131,162,130,19
158,24,210,136,165,222
103,185,138,163,42,127
149,250,2,248,56,28
33,32,145,141,134,202
90,45,123,185,222,51
41,137,85,234,111,248
250,192,36,61,1,177
28,11,76,144,119,86
194,103,237,26,160,220
191,133,151,2,58,228
25,60,176,173,23,71
220,231,33,148,165,138
247,186,124,99,58,18
149,56,222,253,37,140
29,186,80,155,59,198
181,49,47,125,77,198
31,89,40,135,173,230
35,216,169,145,167,234
203,160,253,115,132,30
82,48,139,217,70,113
175,42,75,197,251,113
56,54,77,33,107,93
142,247,154,76,98,187
82,159,55,222,133,97
142,62,138,73,14,123
108,74,54,211,121,109
214,46,217,233,205,168
233,91,228,239,176,180
195,71,117,23,38,124
229,170,20,187,248,247
48,36,101,65,178,191
11,95,4,119,132,50
98,49,90,153,79,190
175,67,15,199,20,65
36,243,13,180,84,91
115,243,182,80,83,107
195,214,241,17,236,76
200,211,85,101,215,254
185,224,15,40,128,69
230,3,56,168,21,39
224,253,160,132,27,134
48,178,41,71,89,239
39,168,197,163,229,59
144,189,50,199,29,93
36,159,157,182,130,155
110,30,182,200,143,109
102,70,222,171,45,143
245,218,64,121,187,2
43,52,25,245,112,168
126,71,226,11,32,152
117,134,162,122,47,154
57,194,185,41,31,45
236,133,216,214,57,165
233,43,184,237,243,36
216,85,181,163,251,123
144,54,50,193,105,93
14,239,156,76,194,147
85,30,215,252,141,224
22,88,128,235,166,4
243,168,52,83,225,115
208,142,81,198,75,201
43,113,109,246,78,216
107,77,162,247,91,156
103,178,146,163,94,223
151,141,130,226,90,28
155,184,150,179,38,239
85,172,199,251,213,32
49,253,129,72,26,15
96,184,70,135,35,46
37,149,201,186,249,107
60,46,245,17,204,124
201,82,21,111,216,254
193,164,13,11,176,92
115,67,146,87,18,219
228,221,176,181,155,71
122,183,38,63,101,169
6,187,236,47,48,209
197,69,201,63,57,109
5,46,220,61,205,145
25,90,204,175,189,87
195,31,225,20,128,140
246,6,84,104,43,242
225,240,92,136,67,150
99,18,234,148,220,254
245,148,12,122,240,82
60,67,217,19,17,172
212,203,213,245,113,248
126,72,34,11,97,152
118,138,162,110,127,154
202,2,189,120,31,30
32,132,137,134,54,106
41,106,249,238,252,40
204,17,229,80,200,191
197,103,1,62,164,13
15,176,92,67,67,147
23,18,212,228,221,244
181,152,119,122,162,102
63,154,169,2,191,236
31,0,208,132,5,198
48,57,41,65,45,239
13,216,196,89,165,51
171,189,83,243,31,208
84,129,195,246,9,16
104,108,194,226,213,28
157,252,150,152,22,238
160,236,207,132,213,66
53,255,25,120,4,174
32,55,201,129,97,106
14,142,248,78,76,35
75,81,151,119,202,230
97,124,170,142,23,254
72,224,11,100,128,118
182,2,111,104,26,198
224,189,44,135,29,214
36,153,233,182,168,235
111,228,246,192,180,109
7,114,220,38,93,145
171,154,203,242,189,112
95,30,67,132,139,18
54,116,217,106,117,174
250,123,204,58,49,81
57,79,205,47,65,93
199,15,153,36,66,173
179,31,219,84,129,183
246,11,96,104,118,130
226,110,28,154,200,150
189,102,239,30,172,196
143,213,54,65,253,107
8,30,244,96,140,114
134,82,94,43,219,137
241,178,104,75,90,227
119,188,150,99,22,234
148,236,254,244,212,12
117,240,82,120,67,218
35,17,185,148,203,42
245,117,252,126,120,18
10,32,216,121,133,162
42,59,153,249,50,168
45,95,225,223,128,137
130,6,106,24,42,248
161,252,39,136,17,162
96,203,154,133,114,190
62,95,9,11,132,108
114,50,210,89,93,219
175,153,179,194,171,81
31,247,204,128,97,86
2,143,232,30,64,224
139,4,134,116,54,42
113,105,250,78,232,59
76,225,55,84,141,103
246,94,160,107,143,130
242,66,28,91,24,147
180,166,211,119,173,214
99,217,234,145,168,254
203,228,13,112,176,94
71,67,139,39,18,117
164,218,123,181,186,51
123,57,86,53,47,233
125,192,238,25,4,200
172,53,103,209,126,161
206,15,137,72,66,111
99,26,198,148,189,46
247,29,204,100,153,82
182,175,223,111,193,134
193,10,45,12,121,220
82,41,147,217,234,209
168,253,203,228,25,112
176,174,71,71,203,39
33,117,165,142,123,186
74,51,59,121,85,54
47,253,105,192,30,233
0,140,236,6,84,208
43,245,193,240,121,8
66,44,99,25,210,148
169,222,247,233,140,96
234,82,132,251,222,52
49,137,113,74,110,79
122,203,70,61,119,41
30,101,236,138,184,214
127,37,234,5,184,248
59,36,33,53,177,141
123,74,94,55,123,137
102,50,110,169,90,207
239,189,64,195,31,5
20,132,60,246,49,20
105,76,242,239,84,92
199,243,149,32,82,253
131,220,26,17,144,184
202,199,37,125,37,190
29,187,8,155,52,102
181,114,175,126,95,198
11,129,40,114,13,226
88,88,155,163,166,179
147,175,82,211,199,221
209,33,153,205,138,169
90,127,239,186,0,195
56,5,21,32,60,253
129,20,26,12,240,184
84,71,35,243,37,144
85,186,195,251,61,16
53,28,193,124,149,14
22,252,72,236,19,100
208,214,181,197,239,121
56,198,45,37,41,221
189,233,155,24,234,180
164,255,119,180,6,99
112,42,150,65,254,235
8,12,244,96,84,114
131,242,94,16,91,136
195,178,101,19,90,188
215,191,21,227,4,248
148,52,38,241,113,172
78,75,211,75,113,215
118,73,230,107,104,170
246,231,252,108,160,18
215,128,221,226,5,152
152,58,166,161,63,175
141,3,194,92,17,27
144,204,178,197,87,93
63,231,157,0,162,156
7,158,144,34,142,193
158,77,10,139,92,126
119,146,10,98,216,122
157,162,62,155,153,14
178,172,79,95,211,71
129,215,34,9,229,152
104,186,162,231,63,156
165,2,151,188,30,227
16,140,148,198,86,245
43,236,125,240,210,24
69,216,163,57,167,149
43,162,253,243,156,24
82,144,163,222,199,145
141,34,202,93,157,123
154,158,50,190,137,95
14,111,132,74,194,51
125,25,86,28,175,232
151,192,230,225,4,172
140,55,214,81,97,235
206,136,241,78,100,79
74,179,71,127,87,38
7,229,168,32,187,225
135,48,138,37,70,121
191,42,43,5,249,244
56,40,113,33,226,77
136,155,90,102,183,186
175,99,63,198,149,1
46,252,13,204,16,89
80,195,175,197,19,193
60,209,13,21,204,92
249,83,148,47,210,241
193,220,73,9,147,108
106,214,210,253,237,220
24,217,144,165,170,199
187,253,35,48,29,149
64,154,255,6,188,4
47,16,49,196,193,73
53,15,109,124,70,222
19,45,136,213,218,101
249,186,184,43,63,33
245,5,136,124,58,98
17,58,152,205,62,165
93,15,191,156,67,2
147,20,30,212,240,141
244,70,88,115,43,162
85,243,155,248,82,176
35,223,65,145,135,10
202,36,125,121,178,30
43,88,137,247,166,104
99,170,226,147,252,158
208,22,141,192,238,89
4,203,172,53,115,209
126,81,206,11,201,72
113,111,98,78,198,155
77,46,183,93,207,103
153,70,162,175,47,159
197,194,129,57,30,13
44,136,93,214,99,153
234,146,168,254,223,228
13,128,176,90,7,67
184,39,19,33,164,213
139,181,250,115,120,58
86,33,59,233,141,48
234,93,68,251,159,52
50,133,113,94,62,79
137,11,66,108,119,26
210,100,189,218,183,25
191,100,171,6,183,244
47,96,113,198,130,73
46,27,109,200,182,217
103,109,174,166,219,207
173,177,67,219,79,17
183,68,203,103,53,118
165,126,111,190,10,195
8,125,20,98,28,242
152,148,94,166,243,143
172,82,67,211,219,17
209,180,201,203,117,105
118,126,238,106,12,202
248,85,124,35,254,17
144,8,202,192,101,125
2,190,28,31,8,144
132,102,198,50,173,41
95,221,239,129,152,194
10,165,24,127,188,162
3,23,152,20,226,160
244,159,132,118,130,50
110,25,90,200,175,189
103,195,30,161,20,143
140,246,66,84,107,27
242,244,176,92,119,67
146,103,18,218,164,221
191,181,155,3,122,180
22,63,112,233,6,68
236,43,52,209,245,117
200,126,121,98,10,46
152,121,206,162,41,79
153,239,66,168,199,31
229,36,128,189,182,7
27,104,36,182,225,183
108,139,102,214,118,173
234,111,216,250,193,164
61,11,177,28,115,76
146,87,86,219,231,237
176,160,219,71,133,183
34,59,101,153,54,186
173,111,63,222,197,1
141,60,10,93,16,123
156,194,50,149,25,94
252,175,140,23,194,80
225,27,196,140,177,54
87,77,107,231,94,240
167,140,71,162,83,35
155,213,146,177,250,223
72,61,135,97,26,38
140,185,174,87,43,203
229,241,112,184,78,71
35,75,37,151,117,186
230,123,60,170,53,23
249,124,224,46,20,129
200,246,9,100,104,110
178,226,207,92,157,71
150,159,34,238,133,156
206,58,149,73,62,255
109,12,6,220,80,45
147,193,218,209,9,189
204,107,25,82,244,175
220,119,193,146,97,10
218,140,125,190,82,27
11,216,180,113,167,114
75,166,91,115,171,182
83,243,107,208,86,241
195,236,73,16,211,108
197,214,213,57,237,253
40,216,29,229,160,152
187,134,167,50,47,165
89,195,191,169,19,3
236,212,16,213,240,197
248,69,56,35,61,33
149,29,138,252,154,124
22,186,16,239,56,196
197,37,53,61,189,125
27,30,28,180,136,151
118,102,230,106,172,170
255,215,252,1,224,16
8,128,192,102,5,2
168,60,31,225,16,128
140,198,6,85,40,43
253,225,240,24,136,64
166,99,7,170,148,35
254,241,144,12,74,192
83,125,3,214,28,17
232,144,200,230,197,100
173,62,183,221,15,97
156,70,138,147,46,126
213,202,13,249,120,88
46,35,161,201,147,137
106,210,110,253,218,204
25,189,80,171,31,199
244,129,32,118,13,130
104,90,26,227,184,188
147,39,22,213,164,237
251,180,216,51,117,161
86,123,143,234,50,64
249,91,4,47,180,49
195,113,73,22,79,108
235,70,212,247,45,244
101,216,114,185,162,95
43,155,133,242,178,56
95,89,35,135,173,146
35,218,217,145,189,170
203,27,253,116,176,30
119,64,138,103,6,122
164,42,63,177,249,3
72,44,23,97,208,230
137,196,174,105,55,202
237,97,124,222,142,21
142,72,250,75,100,59
118,177,54,111,77,106
199,94,253,39,140,29
162,80,155,155,198,178
177,47,95,77,199,135
89,34,39,173,153,163
218,171,145,191,242,203
0,93,116,3,158,112
18,138,64,222,123,5
138,52,58,121,113,58
46,77,57,203,93,41
119,157,238,98,152,202
158,165,126,143,190,14
67,8,75,20,99,116
242,150,116,94,234,115
140,250,82,84,59,219
241,49,176,77,75,67
95,119,23,134,100,226
42,180,153,255,118,168
6,111,224,42,192,129
253,6,8,28,40,96
145,226,134,200,158,45
102,137,222,174,105,143
202,234,65,124,251,14
20,52,72,241,115,100
78,86,179,75,239,87
112,199,230,69,32,171
61,135,245,26,32,124
185,130,23,42,24,229
248,164,184,39,183,33
163,101,139,150,186,114
239,58,92,197,59,149
61,50,253,29,92,28
159,144,150,130,198,238
