b0,b1,b2,b3,b4,b5
90,126,97,156,63,63
102,30,23,243,50,65
255,218,48,5,151,128
158,76,23,59,226,94
163,89,33,113,237,37
178,205,155,207,223,167
133,9,204,137,119,245
101,65,7,130,40,204
84,95,232,41,2,68
104,90,174,73,128,187
124,18,180,98,195,47
78,124,147,188,118,234
109,106,30,198,19,46
242,252,169,200,112,119
77,141,83,221,192,229
86,27,128,115,172,13
232,225,210,91,52,217
191,61,250,30,80,147
56,150,254,214,104,44
126,68,236,58,186,230
130,139,228,69,35,170
141,104,5,198,64,150
250,22,104,146,126,86
220,56,109,102,206,199
239,174,194,136,174,69
80,186,128,146,132,22
196,162,110,177,94,163
161,33,105,45,38,108
205,254,255,208,40,4
132,64,180,170,19,48
18,255,130,200,12,79
65,235,146,50,46,215
212,172,68,48,234,167
154,1,207,144,55,142
135,77,164,211,217,188
229,250,123,144,156,174
151,112,166,85,145,248
30,176,195,35,158,125
111,60,70,158,106,231
62,11,222,49,37,55
173,143,72,221,147,93
94,241,65,41,162,44
121,84,236,224,58,251
6,136,184,229,82,219
128,205,172,31,216,227
5,219,120,149,180,214
27,60,115,190,109,234
62,210,22,44,210,116
252,221,56,125,78,204
67,175,234,104,130,30
84,83,56,40,254,196
88,46,169,196,160,118
177,13,99,169,199,104
118,214,77,108,123,198
236,166,234,241,234,9
178,17,123,210,164,164
193,177,190,59,186,54
170,151,96,6,87,0
248,88,24,201,195,223
118,101,21,127,138,4
13,16,161,202,145,55
6,175,88,224,145,219
22,181,186,99,26,159
123,135,20,172,218,48
253,151,152,94,79,201
59,135,110,172,214,160
252,97,24,111,43,206
156,39,167,101,201,215
151,116,78,85,43,184
12,42,193,228,14,51
161,183,233,59,66,110
178,94,163,217,33,101
237,39,146,205,206,207
215,175,132,72,140,171
85,240,48,17,135,130
188,204,66,127,234,92
2,25,96,83,231,8
227,217,91,101,225,183
147,59,78,254,179,168
35,232,69,98,74,135
91,4,209,184,188,186
210,114,140,221,197,253
86,144,64,102,138,15
229,17,131,138,188,109
2,110,200,94,175,73
32,147,109,22,246,202
105,111,30,102,155,63
231,190,3,202,48,103
23,143,218,77,133,155
220,159,165,119,9,133
89,124,129,228,116,51
173,39,232,205,194,95
214,89,4,121,232,172
242,80,249,216,152,245
215,217,20,69,234,42
146,20,6,210,32,236
213,26,252,11,136,97
45,79,44,195,156,254
111,120,62,148,198,38
62,245,246,41,17,116
106,165,46,1,140,176
61,243,134,81,236,248
178,248,211,200,220,231
93,123,209,68,164,162
177,177,67,187,162,106
169,94,0,97,48,15
47,129,156,140,63,117
230,21,19,242,10,225
209,11,52,169,63,48
110,31,142,179,13,163
249,217,96,245,231,25
19,219,234,229,162,11
153,81,47,224,172,131
16,244,122,153,44,135
236,244,194,249,62,72
238,59,90,182,177,131
99,188,119,106,109,86
30,192,115,46,13,252
177,208,115,180,141,235
53,210,63,20,214,26
60,115,150,109,238,126
210,188,44,194,100,254
95,184,57,10,198,233
14,234,105,170,30,120
19,60,194,254,126,72
60,59,70,102,178,255
227,200,3,103,64,119
210,13,68,209,194,188
182,66,115,122,93,244
153,81,55,224,175,67
16,146,122,150,220,134
109,116,254,197,56,46
142,196,165,174,177,152
163,191,209,106,4,166
16,177,242,147,177,198
235,182,234,43,106,20
54,18,39,114,213,213
204,20,23,226,34,67
85,90,112,1,157,128
63,92,6,17,96,242
167,25,193,219,246,53
161,119,25,37,91,237
129,162,220,57,77,102
227,199,235,102,194,55
238,87,66,184,82,66
200,218,79,93,155,145
95,174,161,8,161,41
81,44,96,172,239,16
250,154,152,135,135,212
204,196,63,254,166,0
33,240,5,49,128,143
188,21,138,98,29,31
83,75,16,243,58,153
254,135,240,36,193,133
190,60,154,54,119,151
125,78,84,67,184,42
106,196,30,14,163,49
161,127,185,36,10,237
161,10,217,41,13,236
105,210,238,116,202,189
63,2,78,24,91,179
201,171,231,120,35,212
197,100,62,135,166,36
201,245,191,113,26,21
171,146,24,46,211,196
172,230,176,251,227,152
163,111,209,118,132,165
100,177,135,179,188,203
234,127,34,28,29,83
99,64,247,114,25,85
211,224,20,227,2,59
120,86,180,200,99,63
79,126,19,148,50,238
39,202,181,199,3,22
216,122,109,204,158,215
247,44,65,92,234,33
122,21,36,146,13,182
209,219,108,181,182,243
27,105,251,182,112,171
125,144,52,94,135,41
36,220,109,189,110,218
70,173,154,224,223,139
29,13,59,73,206,179
119,163,245,73,97,3
103,40,119,220,77,69
107,194,134,38,68,245
250,185,16,130,234,148
74,6,43,16,244,58
153,38,135,237,228,194
211,190,76,234,59,250
22,160,146,97,22,223
42,109,28,30,203,99
47,55,124,159,84,119
16,45,90,132,193,132
190,60,178,54,115,215
125,228,84,83,168,40
232,68,90,74,169,155
0,127,184,12,10,193
225,14,51,41,183,252
123,64,108,178,14,243
209,169,228,184,115,178
205,235,207,210,39,132
213,204,188,23,242,98
65,223,90,53,17,151
10,190,89,2,57,232
86,242,72,105,219,78
117,179,189,27,234,75
162,27,41,83,188,96
234,111,26,30,155,147
39,174,253,200,168,87
80,72,80,139,72,149
51,86,15,240,113,129
141,188,61,218,102,85
159,248,31,0,195,24
30,123,195,60,166,126
113,252,61,176,102,91
143,249,173,128,248,220
24,221,99,221,71,101
66,215,130,76,76,91
235,233,162,34,121,85
92,224,1,123,0,36
184,5,178,192,155,206
23,167,178,73,203,219
119,37,181,93,155,1
95,184,33,10,197,41
14,140,105,165,238,121
146,188,254,194,120,46
92,196,185,126,178,228
35,203,165,103,41,135
220,124,197,108,126,134
236,36,234,229,186,11
154,145,47,134,172,140
224,245,251,25,16,187
234,146,162,6,193,80
238,32,154,181,23,131
10,76,121,27,236,235
162,250,41,72,148,99
86,47,112,116,149,141
54,29,207,115,87,149
240,78,17,139,178,189
43,194,76,38,91,229
249,163,144,249,110,152
230,167,219,225,197,163
54,153,127,103,228,23
195,162,70,105,90,254
97,136,63,61,70,30
66,243,58,73,254,155
112,39,181,133,203,28
151,59,118,94,181,121
35,4,237,120,186,196
210,142,188,197,162,126
153,92,39,225,101,195
39,150,125,206,124,87
188,104,74,110,75,30
187,59,34,190,189,66
34,66,85,90,88,1
153,192,63,246,6,1
112,240,37,153,133,159
252,159,0,119,24,13
91,193,193,166,54,57
247,118,241,85,105,160
6,121,0,252,232,24
122,67,204,154,103,247
159,193,79,6,35,152
245,111,217,6,133,232
228,146,91,182,217,171
109,248,54,208,199,108
158,214,247,44,105,92
238,97,122,191,36,130
29,180,83,91,40,241
188,89,186,105,250,158
112,135,61,148,222,94
61,57,54,78,239,123
170,148,168,6,48,64
247,138,25,77,19,227
202,227,103,11,119,217
53,69,239,2,146,152
70,199,202,238,199,10
174,217,0,173,232,16
210,66,156,218,71,125
154,212,95,140,41,13
228,105,211,174,116,232
189,58,82,78,152,219
167,221,169,197,88,118
129,205,100,55,199,167
70,201,210,239,116,202
149,63,6,14,24,241
179,217,187,229,250,163
144,129,110,148,38,166
37,225,245,147,49,30
255,171,40,8,60,65
70,106,34,254,21,72
50,3,71,208,114,196
141,206,181,215,163,20
73,122,43,100,148,55
182,39,75,117,211,53
20,255,10,56,25,22
195,234,110,98,30,191
83,34,16,253,82,152
64,199,202,30,199,19
46,218,252,173,136,112
221,77,157,67,223,66
101,18,95,138,217,13
13,233,201,210,119,116
221,85,61,64,14,66
1,186,80,58,152,134
135,212,228,196,59,190
166,170,33,224,21,51
2,15,248,81,128,200
188,31,82,99,16,223
122,157,20,135,74,52
211,23,60,250,94,120
153,60,215,238,124,66
188,106,66,110,26,94
179,153,35,239,237,98
130,199,68,78,210,171
172,192,40,254,4,88
48,169,199,144,118,206
141,111,165,198,137,150
229,126,107,132,62,44
166,52,241,247,57,177
94,251,161,40,169,44
80,108,232,142,250,85
168,152,24,87,195,200
70,103,74,255,211,8
4,249,64,184,226,18
219,82,205,176,207,219
159,133,175,12,152,153
247,215,241,68,65,162
170,57,64,22,226,2
107,80,94,48,137,55
149,111,78,6,147,176
230,235,155,234,47,162
20,137,82,53,96,215
7,28,88,219,105,221
182,117,91,125,1,180
72,59,43,70,188,50
226,103,203,95,199,49
6,223,168,237,8,90
201,73,143,99,125,151
116,94,85,41,56,12
110,193,238,174,50,160
183,193,19,70,42,242
244,9,201,33,119,109
37,86,205,128,111,220
14,133,97,164,135,57
180,222,251,61,40,190
76,82,59,232,214,162
92,97,89,111,33,230
157,51,231,79,227,211
131,100,236,119,186,237
74,138,195,5,14,120
137,188,213,122,124,4
156,96,183,111,19,86
154,240,103,137,143,205
125,135,196,92,198,169
126,224,100,43,15,164
57,137,166,253,121,232
68,242,74,185,219,2
245,184,73,26,203,107
143,54,45,159,116,223
21,61,26,14,75,145
187,46,186,188,162,130
113,68,93,162,169,89
64,97,226,15,51,81
159,240,191,1,146,24
62,211,198,44,230,244
251,233,56,162,110,209
94,172,161,32,241,45
25,172,203,248,255,32
216,29,29,195,75,86
115,48,125,255,140,80
13,232,129,210,84,52
216,39,61,197,222,86
149,56,102,14,207,241
175,129,184,140,58,213
230,140,19,229,226,227
147,75,110,243,54,169
255,96,112,23,13,130
89,220,89,245,105,241
6,113,168,253,184,88
90,201,201,143,119,125
149,84,94,0,41,48
4,111,128,174,140,16
165,226,145,147,70,190
242,226,41,203,84,119
48,45,95,132,193,12
190,41,242,52,113,215
45,180,92,219,41,125
188,100,90,111,169,158
136,127,37,76,29,131
227,92,99,113,111,117
166,149,25,230,11,243
241,33,225,173,51,56
207,254,223,128,45,12
4,201,224,191,115,18
21,250,210,16,140,210
149,252,198,16,126,242
140,41,197,228,118,147
173,102,232,199,234,94
194,25,46,83,236,184
226,242,219,73,205,179
119,219,245,69,161,2
153,40,71,236,74,194
235,14,74,57,187,22
250,186,104,130,158,84
71,56,42,222,196,13
46,161,204,161,55,241
47,65,172,146,56,246
214,217,108,109,230,238
211,234,172,226,0,251
80,24,176,131,211,148
100,238,47,186,180,138
131,53,4,127,8,172
25,80,227,224,155,99
23,183,122,75,84,155
48,55,191,135,74,12
211,17,252,250,176,120
131,140,212,109,252,46
208,100,172,143,176,245
139,153,29,47,235,76
130,51,244,87,225,40
67,44,74,124,235,28
122,59,108,150,182,246
99,105,127,118,100,21
127,162,4,9,80,161
96,145,39,22,173,218
96,213,159,28,31,27
99,27,183,123,171,84
168,48,48,71,135,138
204,205,15,255,201,128
7,124,0,212,96,28
47,3,100,152,119,183
205,75,71,195,50,198
127,206,252,7,168,96
200,79,31,75,155,19
47,186,252,138,136,117
5,77,8,131,201,84
103,96,47,215,4,132
88,180,169,211,48,116
255,141,56,13,206,193
215,174,52,72,183,43
83,92,48,241,103,153
167,207,249,199,128,246
204,25,111,227,230,131
99,228,119,99,173,87
104,192,86,94,8,121
49,76,239,163,250,137
96,133,103,20,135,218
52,197,151,62,158,94
39,57,53,222,239,21
42,154,12,7,145,224
206,179,31,163,251,9
96,185,103,18,231,218
203,197,143,38,157,157
231,95,83,209,16,228
170,155,176,7,171,128
200,44,31,68,227,18
187,122,194,180,142,67
53,186,127,26,156,27
135,99,172,215,104,252
86,88,104,121,206,76
247,187,249,74,160,227
1,27,120,43,180,196
43,62,164,62,33,166
53,57,247,14,241,89
169,161,248,121,48,204
239,159,250,143,0,133
152,20,159,194,55,6
87,88,248,81,216,200
181,223,83,21,16,250
10,152,145,7,214,168
196,96,94,175,9,32
153,109,23,230,202,67
239,26,98,155,159,71
175,18,200,154,207,87
143,144,77,142,139,221
165,37,89,141,129,253
220,48,85,103,136,7
205,64,199,194,30,198
83,46,248,252,168,216
112,93,205,137,87,221
96,69,71,10,130,217
4,77,232,171,210,80
36,216,133,189,212,154
84,55,152,39,79,197
211,134,148,236,230,58
251,246,136,161,101,81
39,128,173,204,16,215
226,156,67,71,106,114
214,29,204,115,87,237
240,66,209,138,76,189
27,242,75,161,219,41
53,188,111,26,110,155
158,167,175,33,200,157
55,87,79,80,83,144
136,238,149,90,166,1
129,240,60,49,134,103
188,255,202,120,7,28
192,219,126,29,180,51
91,39,241,189,193,186
86,58,152,118,135,205
100,199,199,190,198,202
46,239,20,170,154,48
7,151,128,206,76,31
187,227,10,163,121,1
116,232,37,58,69,142
154,157,167,135,89,204
209,247,252,177,64,115
162,13,233,81,210,96
180,223,19,61,26,254
75,136,59,45,70,188
194,226,126,75,92,59
49,102,191,167,226,9
195,81,118,112,165,125
145,132,94,188,169,34
112,109,93,142,193,93
174,33,88,181,33,211
13,52,249,207,56,247
158,217,79,45,227,156
211,111,124,246,148,121
102,44,231,244,251,193
56,166,46,209,244,172
177,48,243,175,153,232
143,242,85,129,216,28
53,195,103,22,119,218
125,69,156,66,159,106
71,22,26,218,115,141
157,237,223,82,213,16
204,10,159,225,7,3
40,216,124,93,204,105
87,238,96,66,191,10
66,25,26,83,235,152
226,47,219,84,133,176
52,155,135,55,172,223
72,253,19,88,74,241
203,9,183,57,123,94
228,177,43,179,172,43
232,228,34,91,165,89
169,129,248,124,48,204
103,159,239,207,2,135
152,68,207,202,191,135
2,12,216,81,253,200
176,87,83,136,80,237
72,154,195,87,142,112
77,189,139,218,93,37
153,77,159,227,223,3
101,24,119,139,205,77
39,195,205,198,103,214
255,196,104,6,174,64
224,186,27,18,147,186
198,234,142,234,5,170
16,152,18,151,194,198
70,78,250,251,168,136
168,85,80,72,0,139
64,21,50,2,15,208
81,132,136,188,181,82
115,0,221,248,29,80
195,64,158,114,23,61
210,94,84,217,56,61
238,198,82,174,248,192
168,222,16,93,50,137
79,197,99,134,135,108
228,214,251,188,104,170
110,80,30,184,131,34
212,125,76,44,67,228
234,99,186,31,106,147
22,6,250,112,232,157
154,87,95,152,81,15
200,169,135,80,124,208
140,124,149,236,118,18
237,114,202,197,207,14
151,153,166,79,249,251
128,240,172,25,144,227
254,155,96,39,183,5
203,88,151,49,214,95
180,121,11,44,233,60
250,110,120,158,188,215
34,124,93,92,105,65
110,98,38,191,85,226
16,19,82,130,240,196
73,158,171,127,32,52
29,7,35,72,221,115
93,69,241,66,145,162
70,185,90,226,225,139
75,61,51,62,79,254
59,128,54,172,7,96
224,215,27,28,91,187
105,170,182,120,3,124
192,116,126,13,44,49
204,231,183,251,203,64
167,50,17,223,210,181
4,195,8,190,121,82
60,224,214,123,28,124
187,108,114,182,237,195
106,214,118,12,125,113
236,69,178,234,155,202
7,167,16,201,218,159
117,135,21,28,218,11
125,145,52,94,175,41
32,156,109,23,110,202
86,175,24,96,155,207
23,167,154,73,207,155
119,143,181,77,139,3
221,56,101,78,207,131
175,140,104,141,238,85
210,184,20,194,194,62
78,86,59,184,118,170
205,96,15,199,1,134
216,60,237,198,122,214
252,140,104,117,238,77
18,187,202,194,167,14
65,217,186,53,250,151
16,134,90,148,249,134
56,252,246,216,121,109
204,230,215,251,236,64
162,234,17,74,18,163
18,193,122,206,36,143
181,181,139,27,29,59
187,78,170,179,160,3
233,0,98,104,15,94
65,145,58,62,174,150
32,166,117,17,253,10
176,73,3,139,104,109
54,78,207,123,175,148
168,142,48,85,183,136
27,77,67,179,194,107
230,94,35,249,53,96
239,7,26,152,219,135
221,172,197,88,254,129
216,36,53,197,167,22
153,218,103,245,159,193
31,6,43,24,244,59
217,38,165,237,225,146
211,62,204,254,47,248
52,128,199,52,30,223
35,45,29,124,203,68
127,50,172,31,192,227
6,27,120,243,180,217
235,61,242,62,81,214
56,180,118,211,45,108
252,198,248,126,232,204
42,95,228,25,3,163
232,105,98,78,103,91
191,209,170,4,184,16
178,194,147,206,70,231
186,235,202,138,39,5
21,216,138,21,213,18
20,10,210,33,12,213
41,252,12,112,97,237
143,50,221,159,205,95
7,193,24,198,43,222
244,37,41,37,140,109
157,238,223,82,173,16
192,202,158,31,7,51
24,223,251,221,0,165
72,17,131,66,188,114
66,109,218,94,213,153
44,31,236,227,2,251
120,72,180,203,83,63
48,254,31,152,51,15
199,249,134,192,252,238
24,122,179,204,131,231
244,99,193,47,102,44
151,244,246,65,57,122
46,228,148,171,182,48
43,119,132,53,76,167
3,241,216,97,181,207
59,23,158,186,79,34
155,157,71,175,66,200
146,79,86,219,144,109
174,142,216,165,173,209
152,212,191,220,50,5
103,208,135,196,148,198
182,62,227,118,43,117
116,53,5,39,8,141
217,85,213,224,20,19
2,34,248,85,72,200
3,95,64,113,18,13
170,209,216,12,181,193
243,22,49,250,119,176
157,75,151,67,46,82
124,184,220,114,221,109
205,70,215,194,236,70
74,234,251,10,8,185
17,82,234,160,202,1
31,16,43,26,132,59
132,166,172,177,224,243
179,25,235,251,242,32
161,213,17,52,10,175
33,0,157,40,23,76
66,83,234,88,226,25
219,83,245,176,225,27
155,43,175,188,40,138
100,85,31,168,11,8
65,57,74,46,227,20
171,122,48,52,151,135
54,76,223,123,253,20
160,74,49,11,23,169
58,72,110,155,78,167
179,161,203,233,55,34
111,93,94,145,65,38
162,45,225,84,211,32
60,253,6,120,72,252
203,88,127,49,204,31
183,227,11,67,121,50
116,239,221,58,133,78
132,131,164,180,105,179
46,123,252,188,160,114
113,13,221,169,213,88
116,1,205,32,55,205
7,71,200,210,199,92
206,209,127,172,164,8
241,161,89,185,33,250
237,48,138,207,149,15
142,9,141,177,125,219
164,85,169,168,24,120
67,204,202,103,255,31
192,27,6,3,184,240
106,217,142,13,253,177
208,91,180,137,171,53
120,63,4,198,24,190
243,210,41,228,212,115
188,45,234,100,210,31
188,211,10,124,249,28
120,235,108,218,54,253
151,104,94,86,73,56
123,110,204,182,175,243
96,129,247,20,49,90
39,161,149,201,62,23
110,50,86,183,216,99
69,207,114,151,149,198
78,22,251,178,104,171
222,80,37,56,133,142
212,157,172,55,88,231
81,219,208,181,164,147
25,182,251,251,104,160
182,81,19,120,170,244
208,9,60,129,110,116
38,189,37,226,77,147
91,222,241,165,41,185
140,122,253,236,136,82
245,72,201,3,95,104
113,22,77,170,123,216
28,165,195,113,150,117
190,125,26,60,75,150
107,46,126,60,188,54
114,103,125,223,212,85
4,40,8,164,65,81
170,32,184,21,18,194
10,206,81,15,184,169
138,208,125,12,140,73
245,235,113,18,53,170
215,24,12,91,193,233
166,50,121,247,220,241
69,121,162,132,249,68
184,226,178,219,67,205
178,103,219,223,197,165
6,153,136,231,253,91
192,65,166,10,57,241
22,241,170,105,184,30
122,195,60,142,126,117
188,61,26,102,75,159
251,47,0,188,152,18
119,194,221,70,77,66
251,194,72,166,91,81
249,176,176,251,147,152
174,239,208,170,132,144
4,182,128,179,100,19
247,162,225,73,75,35
99,61,119,126,69,84
58,128,38,132,5,228
160,147,177,22,235,170
106,40,30,20,67,50
42,127,212,28,4,35
96,165,119,17,133,90
188,129,130,116,60,93
38,105,77,254,99,208
63,100,134,23,180,242
75,57,219,62,245,190
41,26,52,107,151,46
46,92,180,185,115,50
229,255,203,144,7,46
128,220,164,29,113,163
69,185,114,154,229,199
139,150,205,46,111,204
190,135,242,36,193,213
190,52,26,55,35,151
93,110,81,70,184,162
226,209,75,76,163,51
241,127,225,164,3,57
160,126,249,12,40,233
228,90,115,169,157,232
127,82,76,16,219,226
157,163,71,89,114,209
229,204,179,151,243,238
65,226,186,51,66,151
242,70,65,218,250,53
136,151,29,86,91,64
121,178,12,251,209,248
164,176,209,179,156,187
239,114,162,149,193,70
22,34,242,117,73,221
3,117,72,117,3,77
8,115,201,77,231,99
211,215,100,228,87,187
168,74,168,75,0,75
56,11,62,193,62,46
46,52,180,183,51,51
95,255,241,0,1,168
0,56,64,6,202,0
239,16,26,154,131,135
132,108,204,174,255,240
168,1,144,64,62,138
6,37,16,245,138,153
29,7,235,72,194,51
94,87,241,56,65,174
202,56,175,22,208,154
108,151,158,246,79,41
123,156,100,175,111,176
150,139,150,101,46,127
140,188,13,242,97,209
223,52,181,31,51,11
31,249,59,0,238,184
26,162,195,129,78,108
35,190,229,106,43,134
20,44,242,36,249,213
184,244,26,217,35,141
237,109,210,198,212,206
236,63,170,230,8,11
241,65,33,162,45,57
84,206,224,63,171,6
8,56,241,70,217,162
237,249,74,208,227,12
155,121,247,180,241,75
57,163,62,249,126,40
228,52,91,167,41,169
220,120,117,108,205,6
255,200,232,7,90,64
209,154,28,191,147,114
14,245,209,169,20,184
106,50,206,23,207,178
71,139,218,205,37,143
205,157,135,223,92,197
17,126,138,164,37,1
165,136,57,157,70,255
66,232,18,74,66,219
26,77,187,155,218,175
165,128,137,156,21,127
98,4,23,80,162,80
145,88,150,161,214,97
52,127,47,44,28,156
227,119,123,117,84,181
0,51,8,7,249,64
192,226,30,27,83,51
176,255,235,152,2,47
192,84,134,8,52,241
71,57,162,222,249,77
40,227,204,91,103,233
183,194,123,70,92,178
249,115,200,229,231,91
147,209,174,228,184,171
178,208,43,204,132,39
244,165,193,49,150,47
190,116,138,61,53,22
79,10,123,153,28,175
235,112,130,53,148,87
30,40,91,52,73,191
43,122,28,52,147,103
54,247,223,105,69,22
98,138,127,69,28,18
139,98,197,55,78,143
83,165,144,233,158,154
127,39,156,29,207,99
87,151,112,78,85,139
184,29,42,195,76,14
115,225,189,227,58,83
126,152,244,39,217,37
197,237,150,146,222,102
205,63,239,206,2,135
176,68,203,138,191,45
2,28,200,83,127,72
244,19,89,34,241,237
73,178,195,123,206,116
167,189,49,202,79,183
27,139,91,173,49,168
207,184,95,138,201,13
15,105,201,150,119,126
125,84,60,64,38,106
5,254,16,144,50,150
135,198,100,198,255,190
232,10,42,65,20,26
42,35,148,21,110,34
6,181,80,227,0,155
120,23,180,194,75,62
91,62,57,190,54,250
55,104,151,86,86,80
120,120,140,204,213,255
252,16,0,98,128,15
68,1,146,160,62,193
6,46,40,244,180,89
51,41,239,252,114,128
109,196,14,214,161,172
97,56,239,46,218,156
173,135,112,220,213,157
124,31,68,99,18,175
122,192,148,142,22,53
178,119,27,221,91,165
65,169,130,56,124,86
204,104,111,238,78,130
187,164,66,169,170,64
120,26,12,195,145,254
110,176,62,163,134,33
108,245,38,249,13,232
233,210,90,116,217,157
61,255,78,80,19,184
130,234,212,74,12,43
17,228,58,179,166,131
233,228,98,115,175,93
232,145,82,86,160,216
97,29,207,43,87,156
48,79,103,139,151,205
46,71,204,186,199,242
142,193,197,174,54,152
183,103,211,87,196,240
70,185,138,226,253,11
72,73,51,75,111,243
54,129,255,100,48,23
167,130,73,204,91,119
233,181,66,123,2,92
184,89,114,201,229,207
115,151,149,238,78,18
187,178,194,171,206,64
39,186,5,202,144,151
6,150,88,230,121,219
252,245,160,121,25,12
235,233,250,34,112,149
93,150,1,94,112,33
61,133,46,92,140,185
117,242,229,17,203,138
183,45,3,92,200,113
127,77,164,19,217,162
229,249,75,144,227,46
155,124,167,180,113,203
45,183,60,219,94,125
177,60,91,174,105,168
190,120,82,60,200,214
127,92,124,17,108,98
166,239,65,234,146,50
6,215,208,236,68,154
234,183,138,3,77,16
115,202,141,231,5,211
216,148,229,214,59,148
118,174,45,96,180,199
19,62,218,254,45,136
52,221,71,61,66,222
66,77,58,91,206,153
167,167,249,201,192,247
118,25,85,115,224,5
227,0,147,120,22,244
194,105,62,94,110,57
62,182,238,35,106,181
118,3,5,112,120,133
140,212,157,252,55,80
103,80,143,208,149,132
150,28,182,115,115,125
245,244,81,17,40,170
172,80,0,232,128,26
84,3,152,32,111,197
14,134,137,164,229,121
187,132,250,172,184,128
242,212,25,204,35,247
229,97,67,135,34,108
221,94,253,65,40,66
44,74,84,235,24,58
59,198,150,166,230,97
235,255,50,32,31,213
3,4,8,120,161,76
209,35,252,173,96,112
199,13,158,217,223,45
245,28,209,11,124,169
52,112,111,45,142,156
221,167,125,89,212,65
244,42,49,36,23,173
162,72,217,91,93,225
177,83,59,160,254,169
24,32,107,197,14,38
137,181,229,123,19,132
186,236,178,138,243,197
9,230,137,115,229,101
227,135,147,108,206,246
255,169,104,8,102,65
79,250,35,128,149,108
22,6,226,112,235,93
154,49,95,151,161,14
73,41,187,108,122,182
236,131,106,244,118,9
45,113,108,197,166,254
153,232,39,242,69,193
218,150,53,134,119,28
253,91,120,65,180,202
59,63,22,190,26,98
51,159,87,239,16,66
154,138,71,133,26,204
139,143,245,45,129,12
220,41,253,100,112,71
173,138,200,221,15,93
73,145,67,126,162,116
33,93,37,33,77,141
35,221,205,101,87,199
128,70,204,10,239,225
10,131,41,4,124,104
172,110,80,238,184,154
162,215,129,76,76,35
235,229,98,35,135,85
108,208,6,252,128,232
116,26,77,35,155,205
111,167,198,137,198,229
118,235,133,106,44,134
20,244,242,57,57,214
238,244,106,169,46,0
108,176,14,243,129,169
236,56,114,230,205,203
239,215,34,132,93,68
169,66,176,98,67,143
90,109,145,158,222,191
45,34,28,205,83,127
192,244,6,25,32,243
237,25,226,203,243,79
33,243,157,49,239,79
178,147,139,198,237,38
234,205,234,15,210,17
132,210,188,188,194,114
126,93,220,57,85,102
224,7,235,0,194,56
30,86,195,56,110,126
206,188,47,162,100,137
95,181,97,11,7,41
56,220,110,221,110,173
70,160,194,225,30,75
43,59,60,62,190,102
34,63,245,86,1,0
112,40,13,132,65,220
170,53,112,23,5,130
88,156,89,215,105,244
86,113,40,125,172,76
88,235,233,218,34,117
149,93,30,1,75,48
35,63,133,126,12,132
49,244,167,177,49,203
175,183,40,139,92,85
49,104,15,166,65,137
250,61,112,150,69,150
122,158,124,135,60,116
222,109,61,62,206,78
47,187,180,138,171,53
0,63,8,6,25,64
243,226,25,227,83,243
112,225,245,155,49,31
191,171,10,8,57,17
70,234,162,234,1,74
16,35,18,133,122,196
132,142,180,181,163,51
25,127,251,228,0,163
160,17,105,2,166,104
65,254,74,48,59,23
134,186,76,226,155,251
71,160,178,201,19,207
106,231,150,11,206,113
39,189,173,202,88,215
25,220,91,245,105,161
6,121,40,252,236,88
122,233,204,138,119,245
29,65,11,66,41,50
84,111,216,46,133,196
164,150,177,182,99,187
127,106,180,22,3,34
112,125,93,140,65,93
234,33,82,21,32,210
13,28,209,203,124,183
52,115,95,45,241,28
209,171,124,184,52,114
199,45,206,220,215,173
124,72,196,107,94,174
49,32,183,173,19,72
202,243,95,9,241,25
113,171,229,184,35,154
197,111,142,134,141,164
229,217,187,149,250,174
16,128,178,148,19,198
34,230,245,75,233,3
34,104,125,94,76,65
59,234,46,162,20,161
82,49,32,215,173,28
72,203,107,95,54,49
31,119,171,21,72,58
3,70,144,114,230,141
203,229,215,35,148,93
110,41,70,180,98,227
47,75,124,147,52,118
255,45,104,28,198,67
126,250,116,40,157,36
87,77,168,83,216,72
229,203,91,151,49,174
95,184,185,10,210,233
12,202,105,255,30,112
27,61,131,190,92,106
57,110,22,230,178,107
227,222,35,101,53,119
143,5,77,152,131,223
212,101,4,47,136,164
141,81,181,192,187,22
18,186,114,194,157,206
71,87,186,208,74,140
139,5,245,56,145,14
214,169,172,96,120,239
12,218,153,253,135,240
92,193,137,126,61,100
54,71,167,122,201,212
143,116,53,149,39,30
13,219,49,213,191,180
26,11,35,145,61,110
174,70,160,186,225,18
139,42,197,60,14,142
97,165,191,57,154,30
255,147,40,14,252,65
168,106,56,78,22,203
178,111,43,222,156,37
39,101,141,215,157,212
79,84,43,144,36,46
133,164,164,153,177,183
251,187,64,170,178,16
3,210,128,100,196,15
190,161,138,33,61,21
46,74,12,187,17,242
186,177,194,131,182,68
107,122,174,52,128,183
52,19,95,34,241,29
73,171,67,120,50,116
199,221,62,197,78,46
131,180,164,107,49,174
63,184,182,10,211,113
12,245,169,249,24,112
235,205,154,39,223,149
197,14,22,137,178,101
123,223,132,165,12,177
137,243,189,113,234,69
178,26,155,211,135,164
236,201,186,255,122,136
20,133,66,52,130,87
52,88,95,41,201,28
119,107,109,86,54,192
119,110,13,86,177,192
99,182,15,107,113,150
53,190,119,26,61,91
150,65,174,122,56,188
150,210,118,108,221,126
253,68,40,66,164,74
65,171,26,56,59,150
198,174,110,224,190,171
18,32,58,213,6,140
8,229,225,91,147,33
174,253,56,168,78,208
75,172,139,40,245,60
89,14,105,233,190,114
