b0,b1,b2,b3,b4,b5
83,18,210,163,54,105
88,93,119,18,79,230
86,61,105,131,111,26
85,147,251,27,61,59
219,168,28,129,148,110
241,30,103,128,62,232
33,29,47,8,42,139
54,146,47,72,112,71
118,8,116,139,21,10
165,109,148,10,167,208
170,68,89,92,89,83
149,240,246,34,158,248
6,39,51,209,155,68
81,161,164,197,231,181
161,60,202,33,135,6
106,13,38,182,174,234
164,195,127,86,219,16
41,74,100,124,79,179
93,165,179,85,188,86
52,135,156,192,185,208
16,127,200,127,240,23
122,10,39,148,254,211
73,8,28,120,142,214
37,155,37,222,59,38
233,204,255,217,9,186
97,90,61,173,49,87
53,43,30,33,206,200
130,53,184,228,117,135
224,183,114,118,154,231
87,64,128,56,9,48
108,109,229,10,63,124
189,101,227,205,143,230
41,111,229,183,131,84
57,147,2,236,98,90
3,3,228,181,24,44
158,67,119,239,158,252
83,231,75,20,144,94
69,31,114,129,212,145
103,86,169,219,245,190
49,178,63,188,84,169
138,216,91,108,72,67
5,194,186,184,170,143
126,25,129,22,120,184
138,63,100,50,10,137
174,145,230,36,212,196
82,95,78,190,57,200
190,71,48,102,84,14
204,176,194,46,212,170
82,56,56,169,194,172
122,59,152,251,116,199
49,137,33,3,196,187
109,211,170,227,53,9
248,2,148,232,210,25
8,37,31,36,109,114
151,72,131,184,195,115
148,234,73,220,59,20
250,138,198,175,206,179
157,6,218,148,166,50
18,113,225,237,189,12
224,93,128,151,149,178
235,227,28,242,205,198
52,71,242,246,19,203
53,84,211,135,60,204
75,23,249,237,121,7
65,123,253,28,49,157
48,94,21,199,65,172
180,166,191,205,140,128
22,201,130,116,240,104
141,127,253,117,156,137
210,77,69,23,98,252
31,169,54,135,45,230
106,23,117,176,141,16
178,3,19,2,233,218
187,136,10,203,149,158
36,17,108,194,91,66
9,159,238,139,152,125
69,29,70,83,118,184
70,101,83,94,233,36
218,169,121,217,162,38
56,99,210,163,103,131
194,146,157,102,156,219
127,108,208,248,173,95
171,74,30,13,88,161
84,158,195,140,152,253
191,55,127,67,39,8
66,142,51,72,226,190
195,245,141,135,194,76
198,55,33,255,77,194
83,60,44,191,33,168
139,15,207,135,214,47
177,44,230,122,97,38
120,209,62,181,79,156
146,5,83,249,177,188
24,109,231,43,221,160
216,25,36,28,187,198
157,206,206,151,230,90
205,215,124,115,68,29
210,76,238,78,141,31
108,168,247,23,43,206
46,110,192,145,128,164
56,63,60,3,108,4
154,121,168,215,60,130
197,160,172,23,239,55
138,87,9,30,141,242
107,19,9,65,246,181
22,138,54,28,21,57
95,53,216,201,150,205
245,31,251,1,145,156
38,166,125,79,129,107
166,78,226,134,145,100
178,74,181,17,82,166
237,175,139,5,20,168
213,114,147,170,188,196
123,124,137,185,163,93
3,108,236,231,173,14
49,34,192,78,56,192
65,148,153,195,188,192
166,184,88,176,99,71
54,254,44,162,58,168
212,14,176,248,150,62
196,57,185,9,162,249
241,99,48,220,152,89
121,235,62,247,52,182
219,227,244,250,198,62
102,169,61,180,206,90
54,174,197,90,183,11
50,36,208,120,187,115
160,216,5,98,39,142
246,127,163,207,109,212
176,126,186,3,14,189
254,16,88,212,93,18
207,56,44,231,217,77
36,68,251,103,140,106
188,248,142,220,225,63
189,54,88,99,230,86
50,15,98,161,24,80
161,94,215,254,138,22
11,158,0,182,147,86
169,133,200,120,136,202
216,253,184,203,144,14
152,250,134,65,64,216
92,203,154,227,45,37
94,111,23,171,230,14
108,184,85,35,145,247
10,206,185,25,181,123
138,54,117,26,43,132
96,121,194,195,227,80
187,212,237,7,148,165
80,110,23,85,45,197
125,125,33,184,174,173
135,115,118,205,155,206
87,122,119,17,32,9
12,70,213,103,200,36
222,0,103,210,156,141
101,209,194,18,25,170
189,206,248,38,65,236
90,175,49,125,242,186
181,170,201,92,5,118
196,180,248,225,135,182
206,127,170,17,25,202
123,168,174,215,99,41
208,162,217,165,126,86
151,129,100,200,177,196
90,122,183,110,120,28
186,170,214,251,46,159
136,168,97,248,204,89
232,66,50,107,26,102
111,123,139,41,16,196
178,159,234,205,6,123
130,188,130,220,78,165
225,9,45,196,11,18
89,115,146,22,1,212
23,113,45,19,83,11
79,215,152,119,54,200
5,75,185,9,188,182
231,7,242,173,246,232
7,155,86,231,187,215
161,47,227,95,111,197
116,234,105,191,5,5
202,241,183,84,34,233
97,120,12,68,95,54
65,82,42,83,225,230
60,144,148,78,230,132
107,133,92,240,67,44
50,76,183,3,112,94
161,106,200,105,16,51
105,148,213,244,88,188
113,119,156,43,35,16
159,161,146,174,217,150
138,115,118,46,21,54
187,198,41,210,73,230
141,227,210,162,6,50
105,120,84,36,203,11
106,32,6,18,93,139
44,32,41,157,236,54
177,160,123,134,16,253
120,144,156,147,82,232
69,214,8,210,148,78
172,111,27,14,83,146
84,106,191,47,32,123
1,133,240,250,250,224
135,126,189,101,142,137
76,207,35,38,174,8
79,217,220,165,253,34
153,66,27,231,228,156
4,166,74,159,4,96
56,244,192,46,107,99
138,22,206,82,15,97
174,168,196,70,221,236
249,79,2,90,66,254
31,53,116,234,252,197
8,57,248,121,250,127
198,190,127,33,119,202
20,19,63,112,213,149
124,215,251,48,51,57
214,176,98,80,128,37
250,187,159,148,46,28
233,40,226,43,184,46
110,144,97,213,186,48
78,34,104,29,92,21
209,212,34,27,81,10
108,104,144,207,242,152
238,239,207,85,217,86
128,151,106,68,32,67
212,21,125,29,24,156
185,112,220,7,233,123
53,3,44,96,164,249
130,238,0,24,109,92
30,43,117,255,86,50
55,187,224,222,122,164
126,153,115,193,207,133
32,221,253,15,32,244
109,80,37,25,241,137
253,54,108,220,86,199
124,51,5,176,70,165
201,146,248,94,64,248
136,173,249,124,248,112
82,190,121,179,132,83
66,138,19,215,133,188
27,84,164,90,179,31
51,230,176,87,154,123
77,156,248,234,128,60
173,157,253,219,123,153
139,78,74,71,8,186
215,207,227,109,158,118
58,160,131,126,190,147
42,41,123,24,87,180
189,178,71,174,38,199
89,34,249,214,123,116
212,7,198,30,168,105
56,57,53,221,28,44
57,159,196,184,250,173
160,156,208,114,199,29
3,132,0,104,178,86
130,14,116,53,155,42
207,89,43,26,126,34
96,237,168,249,222,253
228,120,166,208,139,47
7,114,66,71,208,102
30,127,133,91,140,111
136,105,203,62,0,84
7,90,182,247,40,80
213,153,182,25,249,169
146,90,171,8,86,97
55,221,230,171,251,67
134,31,222,204,52,245
125,80,166,74,63,254
202,22,130,51,133,177
203,63,24,110,3,15
251,109,179,11,229,0
137,101,64,133,98,90
195,145,104,82,184,33
137,95,75,45,164,235
242,251,237,142,119,67
176,5,31,34,33,198
107,129,99,255,55,181
51,46,210,172,51,73
180,128,30,184,241,117
146,226,88,189,155,197
140,147,165,92,237,252
93,117,48,208,172,26
134,208,40,41,25,232
178,192,84,33,92,223
167,50,131,132,11,47
142,207,118,145,84,126
191,43,203,132,38,206
161,142,254,70,92,46
136,82,115,67,108,92
54,108,14,121,16,182
222,183,79,196,57,142
66,113,103,31,196,162
137,201,134,227,170,230
23,128,91,35,194,166
102,16,121,91,117,14
8,127,73,206,45,229
25,103,187,154,24,94
36,84,218,248,223,44
85,13,184,47,81,37
60,95,2,144,95,53
233,219,97,22,171,89
118,146,2,49,248,173
238,212,133,193,203,32
95,36,32,213,146,186
223,9,118,96,248,247
104,51,89,150,102,44
8,226,227,204,65,236
84,127,25,100,154,114
11,72,151,2,142,195
207,80,4,108,105,217
63,138,2,99,29,65
2,163,85,119,140,44
110,68,105,51,195,172
68,72,112,226,112,200
137,25,108,149,162,239
164,23,109,218,246,203
108,181,18,218,81,86
244,156,17,64,68,72
229,150,209,21,176,30
19,144,228,248,222,49
219,254,228,42,86,23
104,61,41,200,245,131
63,180,110,190,238,83
2,200,145,210,169,38
116,137,109,11,39,229
241,80,71,242,59,214
54,180,138,44,49,112
63,246,133,254,144,85
13,12,34,165,164,239
208,200,133,147,135,218
137,101,7,209,193,162
57,126,14,225,56,3
183,209,71,134,210,241
2,124,97,249,245,103
197,136,62,73,136,232
130,80,245,240,99,134
121,123,202,111,39,219
61,145,7,173,60,250
221,235,125,225,91,57
29,34,131,138,254,22
168,201,150,104,97,248
225,5,18,191,67,208
237,254,147,128,28,193
118,217,182,163,195,186
21,158,128,93,154,239
212,64,195,59,145,186
67,219,90,108,225,138
205,75,188,228,147,245
179,169,109,147,106,210
95,10,120,248,30,85
141,28,219,85,170,142
232,158,54,115,192,250
121,149,109,16,251,170
155,99,51,148,122,94
143,158,237,250,56,90
255,11,195,72,116,110
44,160,191,80,216,35
47,238,215,35,74,112
72,105,145,12,96,118
133,226,20,225,41,243
218,83,212,242,27,26
108,216,187,103,144,4
224,148,115,129,249,244
229,147,163,30,46,90
221,214,244,244,231,58
3,238,174,24,233,8
154,85,147,79,14,43
215,118,177,137,174,2
192,233,247,42,103,36
228,166,134,250,182,183
99,7,74,226,254,255
242,141,224,201,135,210
24,232,167,243,50,54
178,86,210,251,169,196
40,71,94,4,221,132
125,222,164,241,196,47
208,82,70,118,3,78
227,249,191,200,38,173
71,241,13,232,81,213
105,161,127,21,41,133
241,64,48,156,80,142
51,3,143,246,58,75
110,84,123,29,14,148
241,172,156,50,93,71
161,21,54,142,222,110
76,137,97,110,157,20
199,0,216,18,85,13
77,254,57,162,242,185
86,165,130,161,42,152
123,48,149,125,22,10
255,123,156,138,10,233
39,138,246,227,107,63
218,35,11,36,249,65
176,52,60,104,9,100
240,131,253,147,133,219
237,223,168,152,36,8
175,29,71,219,101,85
7,109,203,139,8,105
187,255,57,106,129,64
246,156,176,111,24,51
254,41,60,6,145,144
8,168,114,4,191,194
252,219,191,8,27,101
243,90,103,185,84,113
248,106,197,141,199,181
224,28,70,225,167,220
4,73,42,87,44,7
61,85,241,46,68,22
37,233,231,253,218,53
240,83,252,26,66,96
55,65,115,113,212,151
105,97,199,81,143,140
146,39,200,178,15,251
75,180,250,80,223,163
102,153,118,248,28,131
25,172,26,227,211,75
218,128,69,195,186,73
39,1,147,225,249,196
76,110,157,193,221,58
20,242,85,106,101,17
230,74,118,133,160,217
181,215,32,130,214,50
178,38,61,125,66,216
221,239,30,18,28,139
212,242,43,239,249,205
179,203,249,16,228,238
135,151,219,95,33,22
22,91,137,246,33,179
177,176,1,161,110,4
182,173,140,22,69,42
188,225,243,112,82,3
5,201,66,89,176,200
36,226,231,194,20,37
241,164,251,116,126,43
62,230,218,152,92,196
152,192,5,85,39,124
54,213,252,241,238,227
84,86,65,208,252,95
201,102,183,27,127,96
42,82,221,109,251,48
201,147,153,36,181,255
223,202,110,154,63,63
122,4,88,204,46,68
74,81,80,189,85,51
48,120,218,244,52,45
16,0,10,121,28,162
131,27,65,212,78,173
89,216,31,225,145,92
115,91,229,221,226,143
205,87,103,162,160,233
97,249,247,49,200,64
224,181,134,189,82,232
31,22,30,241,12,40
125,200,161,25,115,159
124,214,27,163,98,19
21,44,214,13,163,69
227,105,235,125,49,152
63,152,184,73,90,83
120,10,122,28,216,109
194,79,41,215,103,107
217,234,74,138,149,36
22,166,69,208,124,105
220,182,242,240,43,134
61,134,133,84,238,238
58,113,173,106,173,209
50,126,54,223,129,116
5,1,202,63,251,234
150,54,88,43,6,211
124,10,53,255,88,65
146,176,231,112,52,16
111,52,84,64,7,244
191,196,55,9,162,253
112,109,62,18,216,57
253,161,138,172,207,208
40,121,68,226,135,243
185,109,175,96,147,150
113,156,85,128,19,121
168,214,189,131,122,201
141,140,78,48,207,113
221,199,26,226,198,171
135,235,117,9,230,16
32,148,75,211,4,127
15,29,201,202,241,59
173,91,161,30,64,76
43,12,43,199,7,57
69,237,117,103,1,66
77,73,73,125,218,204
207,158,28,62,68,206
177,89,243,51,151,72
189,6,185,190,99,177
20,39,135,156,211,97
147,222,46,90,87,70
143,129,250,140,190,218
152,118,154,155,209,94
203,131,235,222,6,244
26,4,203,101,253,153
245,140,66,100,173,128
20,255,222,66,40,130
213,141,252,16,26,122
93,70,44,19,172,64
110,189,249,11,167,164
73,92,174,128,123,204
187,25,30,159,90,70
19,197,254,248,60,248
79,174,79,172,147,123
155,8,251,52,202,123
33,169,34,246,143,153
46,150,34,255,2,98
197,166,11,69,70,134
48,135,73,176,64,214
37,215,45,187,251,48
43,52,51,41,166,71
49,195,238,32,150,94
167,136,132,209,218,23
52,126,228,47,88,244
203,155,146,64,47,231
183,87,197,25,170,21
45,172,122,37,10,36
165,142,143,159,125,16
22,95,186,21,224,86
141,52,129,194,104,0
126,7,97,64,203,42
161,248,61,138,211,179
39,220,214,145,84,141
10,94,224,92,155,154
255,130,96,216,23,212
134,169,11,19,100,201
249,240,194,63,158,12
121,229,134,130,85,175
121,158,253,168,129,49
14,248,10,173,160,24
0,6,54,97,40,94
71,81,140,232,217,231
133,60,18,160,41,79
236,4,54,171,163,190
65,31,43,22,54,204
168,65,200,49,132,136
83,167,172,15,55,150
184,246,45,14,117,107
160,86,76,34,58,87
128,239,73,85,63,34
16,233,121,174,33,70
146,131,110,17,50,215
222,167,140,11,100,156
255,237,224,14,156,113
159,72,180,77,41,160
2,26,115,186,61,254
138,65,18,235,12,140
126,2,72,255,170,126
77,148,18,204,176,172
74,4,121,234,65,84
36,204,232,222,56,149
96,52,28,184,149,255
218,185,217,204,17,85
223,46,148,12,176,187
247,211,209,149,69,240
147,193,76,108,2,110
75,62,29,13,221,0
111,134,191,86,35,124
172,118,212,150,180,6
82,225,33,215,112,156
161,238,6,224,56,123
218,195,130,58,94,254
170,228,24,249,227,178
151,28,74,212,93,16
69,51,20,75,251,32
96,237,39,193,137,91
156,23,98,255,182,6
105,148,127,48,106,235
162,200,66,220,35,163
210,244,61,100,94,202
104,41,42,14,230,18
50,107,145,32,96,148
194,70,133,144,236,188
217,12,77,196,46,14
106,74,157,127,128,167
233,78,240,77,146,113
27,140,186,135,199,208
141,54,125,57,156,87
60,149,72,148,44,212
85,184,15,25,229,26
37,84,229,219,96,148
0,37,123,153,168,44
136,51,248,216,215,16
152,87,88,43,248,191
100,68,15,84,200,225
32,30,16,44,142,6
86,209,108,78,117,81
120,200,140,4,167,174
144,91,118,63,36,170
195,75,123,192,64,240
28,124,132,93,42,22
159,102,112,83,22,53
136,144,216,64,228,27
170,196,178,108,21,165
180,14,88,6,217,209
16,198,221,22,99,11
153,14,10,227,136,163
246,109,121,57,253,101
108,163,169,92,145,232
20,115,94,237,134,14
102,25,255,167,170,230
218,155,109,224,209,190
145,247,90,248,99,53
59,5,29,62,126,76
232,165,79,189,251,255
42,6,99,61,251,45
220,92,249,174,157,214
107,139,213,186,210,153
82,77,159,241,118,55
210,216,70,137,127,142
54,9,203,140,93,45
54,83,155,61,110,166
104,156,6,26,126,187
64,80,52,143,171,68
68,141,183,71,255,208
0,6,152,68,200,102
1,28,67,242,145,22
247,79,250,10,233,11
159,131,109,122,178,149
154,27,28,139,53,188
233,242,3,78,86,115
191,229,125,99,137,246
105,43,115,93,215,95
0,2,110,32,63,124
62,138,1,35,187,185
126,178,52,149,236,44
224,17,222,73,123,108
141,254,188,25,207,8
88,13,52,232,96,100
160,180,72,112,39,235
115,0,44,103,0,0
247,236,105,164,160,47
128,104,235,71,162,75
32,129,180,184,24,177
65,101,209,249,8,31
190,15,245,199,231,46
113,37,8,57,78,204
226,25,79,51,212,142
229,187,240,240,168,67
209,35,95,212,138,60
22,61,191,246,85,110
212,11,51,111,30,210
97,75,5,112,94,158
205,43,104,188,169,51
7,57,114,211,64,211
9,183,203,241,12,63
7,188,184,50,101,196
60,191,172,62,213,80
171,29,153,112,36,180
55,94,43,45,144,254
97,199,75,186,7,192
21,154,4,110,70,182
62,184,140,44,238,155
247,120,134,27,80,7
212,31,255,108,53,72
194,120,225,102,75,187
252,55,34,45,132,149
200,99,16,205,204,196
32,246,56,180,196,209
230,228,189,201,36,196
2,91,23,212,143,13
226,82,95,116,239,145
97,132,89,41,186,167
52,41,43,224,149,237
238,42,230,21,4,63
165,161,143,226,61,26
191,245,31,242,34,131
177,157,150,70,107,78
198,209,161,161,170,154
62,242,44,112,202,41
45,86,239,135,40,130
212,186,176,236,227,220
51,210,252,232,139,27
200,66,13,177,210,57
55,142,135,201,37,158
109,178,205,94,177,142
5,153,135,113,247,16
53,45,82,5,110,30
107,75,34,44,194,194
152,134,90,98,42,251
46,223,108,251,191,37
151,99,99,218,199,247
209,100,175,249,18,147
198,210,218,172,44,38
25,119,72,21,105,135
228,158,248,198,11,21
58,84,196,3,194,153
102,120,28,76,104,201
85,245,61,92,213,148
12,14,32,161,54,67
194,37,147,166,232,73
155,7,250,147,44,39
123,243,207,195,71,48
50,28,134,252,74,250
137,22,67,35,28,180
35,191,148,228,73,177
234,8,253,121,214,202
13,115,95,197,118,52
49,243,189,199,226,226
190,206,144,41,198,213
148,136,157,151,167,130
98,186,212,102,140,24
32,218,70,33,105,40
13,35,133,147,19,233
109,99,157,127,5,161
238,246,59,11,7,10
169,253,54,84,143,88
242,181,239,34,126,193
222,188,10,205,17,129
24,53,6,206,151,146
211,51,152,201,155,18
64,8,78,214,113,218
83,155,16,53,174,169
10,193,93,108,239,132
147,218,27,248,156,146
197,156,202,120,58,239
76,13,143,92,214,202
26,110,45,177,67,252
87,188,141,169,32,43
206,5,180,53,182,82
104,232,43,80,181,32
133,254,175,158,241,220
25,167,20,214,111,10
190,10,41,30,95,215
18,156,217,80,253,25
26,240,93,116,41,109
252,73,4,205,165,47
207,248,161,137,251,196
53,173,13,54,192,241
50,102,254,221,225,25
169,126,252,129,244,63
61,225,133,37,65,41
75,246,107,97,143,189
44,59,84,224,213,82
107,67,96,14,166,116
25,22,159,92,193,32
43,119,157,240,147,165
112,100,66,189,195,89
125,113,135,254,238,250
145,116,101,104,133,108
248,62,2,252,12,120
200,33,135,134,252,46
8,141,11,139,249,12
209,227,103,45,149,203
68,166,84,215,70,63
155,228,81,185,7,249
6,33,162,42,116,29
112,49,169,116,246,193
134,179,74,176,26,134
61,122,191,155,216,112
122,5,103,237,29,116
224,34,53,233,38,111
123,132,195,31,245,64
182,25,54,160,174,186
115,53,221,214,34,241
192,235,86,60,88,107
255,93,68,130,156,78
245,157,201,110,125,74
241,61,172,225,154,71
188,196,228,115,140,184
52,253,241,82,255,101
74,211,112,128,175,10
221,159,48,204,228,92
137,137,126,13,131,27
101,138,8,181,159,210
93,230,44,226,88,218
92,51,128,34,189,86
254,211,206,55,62,76
236,188,231,253,212,75
191,92,139,245,175,14
25,231,190,223,43,37
106,140,105,234,1,39
227,224,149,245,140,139
205,117,210,73,22,137
34,1,112,109,199,104
240,229,245,135,41,201
73,182,145,223,45,95
14,202,248,199,57,37
137,89,200,42,214,153
117,66,52,251,101,169
129,134,229,50,80,165
241,172,147,147,201,222
141,204,57,141,158,35
147,23,195,54,191,47
41,127,149,48,30,207
190,67,185,7,160,100
14,121,229,92,150,76
20,58,8,51,0,227
240,22,131,85,78,77
217,166,21,136,228,75
105,150,28,57,39,130
137,223,254,157,240,79
39,207,224,182,205,75
139,120,86,241,45,124
238,57,190,177,203,191
205,250,223,125,237,140
255,138,23,150,253,50
94,155,43,29,178,145
64,51,83,195,131,208
210,8,148,206,36,69
110,120,237,16,104,197
46,46,48,205,238,130
30,158,224,213,161,210
106,233,132,28,101,217
1,42,1,85,199,253
201,191,88,212,74,182
52,131,44,139,128,102
4,67,117,5,30,63
184,225,60,124,89,74
2,9,249,146,107,45
22,225,4,145,197,162
134,111,205,168,41,255
232,207,233,129,34,104
40,137,20,103,117,147
53,151,9,22,243,69
5,98,40,74,45,139
50,82,7,55,181,197
52,243,61,180,97,115
182,170,176,117,52,117
39,88,14,10,92,84
182,121,29,40,87,199
125,160,11,109,177,85
117,44,54,20,212,26
53,12,35,242,74,7
180,152,132,43,145,126
28,91,190,188,97,183
66,184,32,160,72,134
106,5,64,125,9,51
93,16,38,127,240,110
231,89,191,154,140,131
50,121,116,167,239,12
146,8,111,154,168,141
255,113,236,60,119,135
188,235,250,147,253,81
252,171,73,75,180,179
21,231,13,217,174,111
3,236,144,204,48,128
119,185,238,156,252,208
191,87,16,78,181,19
209,135,133,188,227,208
123,101,48,146,26,0
3,221,21,97,114,114
36,85,246,66,120,111
46,210,13,9,38,205
49,196,171,206,253,39
58,54,41,89,89,128
11,98,27,81,207,131
99,159,195,172,99,233
61,209,181,78,71,14
84,213,91,124,79,225
92,77,247,241,186,214
252,171,65,139,255,42
56,138,1,65,253,207
134,248,57,2,0,38
205,233,72,114,156,16
174,5,68,38,178,253
199,221,206,152,240,57
241,109,177,183,36,64
21,96,118,64,244,190
136,219,123,195,7,46
39,102,31,110,138,118
246,36,4,24,157,193
144,19,223,103,187,94
70,119,179,149,18,20
17,196,140,92,162,194
228,135,194,231,167,25
45,187,81,6,155,252
126,164,250,198,87,154
163,51,93,247,128,155
108,225,36,59,217,249
15,66,136,236,34,88
122,124,190,117,24,252
63,243,171,109,1,116
228,226,64,120,177,34
184,211,213,149,224,138
188,165,168,60,146,119
88,193,248,58,32,210
187,97,250,48,62,204
93,43,8,158,84,123
47,146,122,157,134,113
51,230,216,200,161,69
252,139,57,13,191,169
204,135,249,136,197,248
186,133,41,244,189,145
120,210,21,164,106,242
51,44,240,111,138,175
79,75,188,182,100,208
78,69,191,20,251,37
70,162,168,21,116,251
115,133,201,199,225,232
192,116,26,140,52,244
154,166,19,214,167,43
62,207,18,173,133,17
26,65,234,79,127,230
22,215,243,152,69,0
64,73,180,4,135,229
143,230,220,22,154,166
135,152,123,177,163,179
187,142,30,193,202,176
118,222,97,231,199,246
147,195,37,95,82,180
104,111,33,122,196,2
10,95,169,139,181,95
226,108,26,100,60,122
236,89,250,247,68,134
125,77,140,192,202,169
71,248,68,65,139,180
70,141,12,78,244,156
87,128,13,4,52,112
77,49,45,103,243,239
178,13,126,142,73,244
19,80,227,191,131,54
72,122,99,111,231,142
78,146,177,171,52,235
228,18,39,162,225,166
136,156,16,103,245,126
205,96,55,82,222,223
233,195,250,79,4,135
109,100,22,126,4,165
2,145,145,64,245,131
132,133,182,25,55,80
57,252,253,185,90,110
59,165,143,59,93,221
146,149,228,93,227,204
185,197,28,212,156,197
48,98,100,181,74,30
152,181,0,42,78,242
41,36,125,100,239,213
90,253,63,160,34,72
115,187,218,204,32,30
148,255,234,134,148,44
169,219,172,195,242,96
223,233,30,234,157,5
42,125,186,246,171,174
15,13,121,237,145,122
60,121,200,234,139,62
226,241,32,198,53,139
157,37,36,79,182,78
48,168,111,190,121,84
55,89,100,210,230,179
72,227,112,103,66,134
26,148,180,54,115,109
173,214,118,250,20,237
37,109,143,115,173,85
52,130,201,110,37,128
140,145,42,157,80,174
61,52,114,82,84,179
67,200,35,131,88,177
86,247,235,200,243,229
152,53,175,48,101,249
121,218,205,219,73,36
33,5,144,51,114,168
244,178,117,208,46,32
117,219,164,245,31,87
109,77,139,17,216,82
104,114,127,100,53,104
203,120,94,65,129,180
184,179,100,194,134,124
110,126,0,173,244,222
12,202,102,183,96,177
251,209,57,239,35,28
131,237,45,70,10,136
223,30,220,132,162,51
173,5,148,161,146,71
12,181,175,103,200,204
112,188,0,86,252,213
164,187,144,202,29,132
35,6,14,7,19,82
150,73,30,87,128,217
98,15,24,125,72,70
93,75,147,41,222,138
5,125,21,66,154,161
111,9,106,69,238,47
0,17,245,159,169,116
19,81,174,108,202,218
133,125,203,103,119,191
44,239,55,185,127,25
31,217,167,227,150,69
18,58,100,49,98,8
239,127,120,71,38,109
128,24,168,247,150,36
31,197,171,28,111,51
62,1,216,3,130,216
188,72,70,51,204,10
11,189,46,35,200,78
100,195,179,227,46,1
82,216,40,111,142,58
93,85,5,151,217,9
127,221,209,64,88,42
211,86,61,148,46,145
246,96,50,216,137,103
157,78,169,72,15,43
150,98,179,152,88,109
150,196,36,54,20,155
129,181,95,115,181,183
78,239,73,99,68,247
30,198,117,133,115,203
32,224,79,105,10,90
246,13,252,117,17,215
62,83,94,231,164,128
144,169,131,45,74,171
83,24,250,21,105,120
144,166,162,199,98,107
164,141,72,180,7,58
171,202,147,26,218,27
64,5,236,70,31,202
91,110,52,129,17,113
28,13,59,2,117,245
155,189,209,82,179,163
255,203,240,30,211,47
165,68,62,156,61,76
47,73,117,211,22,216
91,46,250,120,226,133
151,215,73,128,72,89
1,233,48,136,227,124
72,155,140,235,49,188
201,2,180,79,190,87
229,59,211,87,25,151
58,43,209,157,46,160
3,117,111,96,135,86
254,72,10,207,8,69
216,94,12,201,212,118
30,234,127,7,102,233
45,80,132,113,155,112
131,186,253,207,64,170
16,54,110,145,56,199
0,88,11,18,183,171
249,143,203,142,149,188
84,127,234,155,176,235
229,243,210,227,71,191
18,114,56,124,227,30
140,82,108,167,115,148
51,210,146,59,65,180
100,39,254,157,149,215
84,223,198,147,225,134
100,254,229,132,226,89
61,5,166,85,186,40
113,72,187,42,104,175
160,192,15,24,98,96
216,9,228,237,191,189
128,31,172,80,241,73
164,61,156,67,186,223
118,31,85,98,79,66
166,127,138,103,190,67
145,175,84,112,181,116
60,112,169,119,69,240
97,216,100,215,217,29
184,167,74,33,230,7
153,207,60,129,184,176
248,69,232,241,205,73
233,117,219,100,190,172
129,96,137,120,32,124
68,92,165,200,47,133
158,79,10,119,32,254
218,44,35,241,160,225
15,120,24,111,19,50
87,103,183,18,8,78
168,122,219,25,185,133
57,126,229,201,161,91
197,160,14,164,47,248
127,92,206,115,81,249
211,202,249,79,146,65
173,171,81,187,15,103
19,222,181,66,28,46
132,50,116,202,126,20
65,189,93,109,45,177
60,124,77,177,220,7
237,117,54,74,39,21
134,74,234,103,156,109
206,72,36,79,140,111
81,243,145,199,237,110
180,76,76,113,243,0
9,45,138,191,18,126
240,242,178,3,38,236
253,223,182,64,225,31
239,248,244,135,110,118
114,118,56,163,245,48
201,152,36,25,187,97
239,124,131,140,59,189
25,123,78,196,186,94
23,17,182,94,140,98
182,18,79,58,72,181
106,71,173,53,160,103
105,60,4,199,238,38
117,187,46,251,201,241
152,99,77,155,100,90
226,199,205,83,123,0
168,116,32,63,16,237
251,107,210,250,55,125
246,122,220,139,12,132
158,211,158,86,142,231
29,108,40,88,155,106
197,79,15,81,94,202
154,238,206,6,57,161
180,234,231,176,200,20
33,38,35,83,218,201
42,204,103,156,192,11
212,213,213,220,39,64
185,181,15,245,112,217
96,94,249,191,174,124
47,52,217,24,215,42
210,123,223,164,172,33
252,30,212,122,41,8
181,20,51,191,109,197
209,93,215,116,29,52
199,75,38,49,28,157
77,154,173,232,230,122
32,103,79,101,191,160
251,63,236,83,229,54
237,48,118,236,62,67
213,141,171,184,171,85
97,2,27,147,108,60
184,19,55,147,56,54
42,167,162,15,173,186
106,211,125,142,247,95
2,136,233,240,151,95
255,196,155,133,7,161
18,174,165,47,64,11
169,150,221,193,108,168
73,8,232,30,77,65
98,53,186,80,132,159
114,1,63,221,26,48
18,50,76,50,226,15
146,106,168,189,41,4
49,187,48,211,37,176
51,186,66,25,164,117
155,218,13,21,13,68
149,215,166,93,189,103
133,220,41,230,82,203
245,207,140,83,181,181
124,26,219,108,118,30
200,231,158,200,48,172
245,113,222,246,203,75
169,193,91,69,86,57
138,121,81,22,125,51
15,35,118,40,229,26
145,63,204,239,101,11
255,9,34,206,249,190
226,233,119,140,229,227
20,149,253,90,155,59
122,98,225,144,170,92
1,24,161,11,155,228
158,125,199,1,78,78
135,35,218,66,196,193
253,223,8,150,80,240
97,84,150,51,48,94
241,58,202,143,99,168
62,224,74,15,170,239
205,174,172,193,76,150
225,188,237,240,189,253
162,245,115,197,34,116
9,197,104,115,237,32
143,89,186,130,149,17
54,108,40,154,207,143
193,7,207,187,120,250
125,83,57,15,29,247
68,197,185,247,56,170
41,223,127,47,89,196
112,17,129,69,87,70
61,2,34,89,86,123
244,56,242,111,11,172
23,146,128,97,166,8
182,80,144,158,14,221
13,236,142,33,2,221
141,205,137,96,168,162
