b0,b1,b2,b3,b4,b5
75,98,241,7,87,147
222,176,210,179,100,114
132,126,106,120,211,155
228,244,76,53,98,217
231,65,109,212,160,55
26,24,252,173,241,156
39,215,209,150,149,210
35,180,51,225,90,206
184,203,183,233,96,138
38,77,177,66,3,181
33,225,194,238,253,89
145,121,81,171,61,207
45,59,100,78,4,99
226,119,207,28,155,127
132,8,58,68,158,134
6,171,99,63,7,172
115,172,254,236,176,152
147,69,192,150,188,66
53,229,57,172,207,76
171,82,159,28,102,127
245,88,5,249,130,163
89,123,153,42,117,7
157,211,183,52,224,233
62,122,12,218,166,160
249,58,115,14,158,183
166,176,169,51,94,10
154,229,228,220,172,35
156,211,247,164,196,168
46,30,149,238,163,169
187,238,70,73,199,64
127,212,56,23,95,138
218,61,192,189,60,85
77,239,242,41,6,54
19,120,104,139,178,205
98,74,103,1,149,240
211,167,100,233,196,58
126,94,152,202,165,233
248,170,99,223,151,210
50,148,58,99,94,151
154,162,180,251,113,50
15,138,39,61,177,237
3,232,81,202,173,249
252,35,97,211,134,244
251,21,50,59,202,62
89,188,201,69,168,54
142,152,47,165,149,40
147,198,192,223,12,98
118,247,28,20,255,203
48,25,43,13,7,54
83,232,76,202,162,169
251,126,98,8,215,36
230,224,61,30,29,94
239,122,153,74,229,49
220,203,243,169,70,238
55,25,248,253,99,241
103,199,165,159,168,150
46,194,117,141,29,158
95,22,202,122,9,154
164,84,248,111,51,177
106,227,163,223,235,210
11,84,37,31,80,222
93,98,203,103,73,5
208,18,181,8,113,212
191,247,20,4,251,66
50,21,58,43,206,183
91,176,216,99,97,183
134,192,187,12,86,54
238,120,25,219,141,112
126,111,56,209,111,229
161,12,138,150,141,226
46,47,53,245,105,165
226,72,175,0,221,112
99,111,55,129,104,184
162,215,219,70,144,23
33,10,226,149,223,99
178,71,226,7,143,35
191,99,228,71,204,103
154,245,180,213,129,39
152,129,181,200,193,184
236,199,248,175,131,221
57,211,79,116,147,77
0,146,80,64,13,36
6,64,67,68,37,150
80,146,77,64,2,116
1,29,64,159,116,70
77,103,66,101,213,20
183,219,16,144,57,65
31,52,158,105,6,210
19,4,40,178,86,210
14,4,39,226,81,143
13,223,118,50,76,122
2,250,161,82,250,188
82,245,236,85,168,239
142,249,63,147,12,48
182,219,80,0,29,0
15,80,7,93,3,219
81,208,29,245,15,37
215,96,182,198,80,15
77,7,82,83,220,12
211,198,164,223,56,34
111,147,17,48,185,139
87,93,30,219,94,128
26,168,12,254,134,176
171,51,95,42,154,103
228,149,140,3,158,193
246,140,228,46,188,85
181,239,129,169,56,206
15,235,231,11,77,245
18,37,216,48,177,155
83,212,28,215,79,166
211,41,4,166,18,25
104,45,34,148,67,99
101,135,132,155,186,4
102,162,117,59,29,206
63,59,252,110,65,241
196,231,254,61,128,253
24,113,93,191,187,4
38,50,81,122,13,170
166,15,249,103,3,37
241,160,167,202,89,153
137,85,92,63,251,220
2,83,193,12,220,150
163,130,59,249,62,67
12,197,182,174,128,61
168,29,14,143,87,175
94,173,90,188,120,245
251,245,162,69,139,6
157,51,39,74,161,209
250,245,226,213,175,71
141,87,190,126,164,216
184,33,215,146,246,176
84,51,47,90,165,88
248,249,243,243,102,198
133,15,42,215,103,198
197,159,14,150,119,162
92,171,11,159,53,118
105,236,82,104,236,18
248,200,83,232,172,202
220,169,195,158,125,246
217,36,1,0,64,144
36,65,16,100,153,52
5,9,66,212,53,71
89,247,217,100,145,36
1,128,64,216,36,97
144,118,209,60,5,141
194,158,61,102,253,101
17,100,217,164,33,72
82,176,172,115,92,254
155,176,164,99,88,119
153,188,181,69,145,246
145,228,33,236,82,232
236,90,248,232,211,250
228,194,220,45,67,212
117,215,125,182,201,0
8,16,4,137,2,12
17,38,201,129,8,88
148,169,195,30,125,190
217,4,129,18,8,152
36,197,144,46,145,21
161,155,138,212,125,199
121,63,203,12,25,54
205,8,10,84,133,143
10,159,117,230,77,173
66,12,117,38,253,193
17,60,153,141,133,94
26,250,236,210,216,164
65,216,100,241,180,55
193,88,156,185,199,151
127,178,200,34,72,147
0,192,176,108,83,48
236,171,120,159,11,198
117,95,93,250,91,34
136,35,108,147,128,128
248,72,115,160,190,234
84,155,143,4,127,114
120,78,27,163,236,107
200,243,88,246,153,244
37,101,80,228,253,124
49,105,219,162,112,107
31,51,62,106,172,211
252,164,193,152,44,213
148,167,147,25,176,189
67,85,117,159,237,150
8,18,100,136,20,12
139,70,141,23,46,90
229,200,220,184,227,151
255,242,128,6,104,3
82,129,156,104,215,242
230,134,93,43,75,71
17,23,249,154,131,84
233,159,58,86,110,142
81,175,205,205,26,58
92,190,139,148,173,115
28,110,191,241,180,7
193,67,156,181,247,145
164,177,200,19,248,136
195,204,237,218,184,48
247,155,116,180,13,17
70,89,183,73,64,208
52,101,25,116,221,45
35,68,67,150,101,242
84,166,15,25,103,125
37,201,64,184,52,87
153,110,181,33,177,194
195,253,77,193,114,60
174,61,157,253,23,33
90,226,184,223,119,226
76,143,2,143,113,111
79,161,83,42,188,167
245,153,133,149,90,147
248,224,195,254,109,192
208,60,101,29,244,223
37,34,96,195,22,109
186,80,6,141,3,46
81,165,205,200,186,56
214,191,230,52,13,121
70,107,55,83,40,220
166,227,153,31,245,30
5,222,226,178,159,114
102,78,21,67,235,245
203,69,185,22,135,26
43,252,183,65,144,212
209,103,37,165,224,136
174,76,221,194,163,61
123,173,106,108,99,144
247,241,116,135,173,11
172,85,108,239,224,185
14,87,23,206,250,155
146,228,112,92,127,43
248,103,67,181,213,225
183,174,192,173,140,92
30,235,206,155,91,164
24,104,77,178,162,2
123,33,26,34,156,179
103,146,133,176,106,131
51,233,170,202,79,201
131,24,89,189,169,69
14,54,215,248,6,131
131,41,249,166,99,73
87,144,62,177,28,179
159,146,246,48,84,123
47,122,37,74,176,241
243,119,230,140,141,46
142,69,175,198,141,31
46,94,101,202,212,185
199,23,127,250,200,2
200,129,72,200,176,232
211,122,228,138,220,13
195,198,61,223,125,50
73,74,0,49,160,27
202,12,89,166,233,73
26,48,28,187,15,150
55,50,120,234,27,251
172,66,108,229,16,188
217,85,161,63,138,140
61,238,221,41,131,70
89,151,73,82,208,60
69,29,230,223,45,2
100,81,20,109,155,112
20,15,11,71,117,23
205,218,154,48,228,187
124,22,9,202,100,121
148,123,83,122,28,138
175,141,253,62,33,76
242,178,182,114,112,94
31,42,238,103,217,213
145,119,145,172,177,204
147,250,128,194,232,109
90,176,120,243,59,246
174,68,61,198,93,63
75,76,81,18,237,152
88,21,169,139,142,93
127,203,104,25,2,141
17,110,89,161,201,74
248,49,211,155,244,244
69,53,102,201,229,8
108,212,176,167,19,89
248,153,99,197,39,222
193,146,140,208,110,165
49,184,203,199,233,95
138,58,61,190,189,4
181,82,17,252,41,225
214,110,246,81,148,77
211,98,52,135,57,11
239,21,73,123,240,42
71,23,135,250,187,130
246,121,84,91,63,104
44,66,148,229,99,60
231,173,189,172,5,12
194,214,173,70,60,119
125,252,201,33,168,2
206,129,75,168,177,110
211,161,132,234,218,59
192,190,92,84,203,239
41,73,102,48,37,123
16,234,57,123,191,42
100,103,148,117,179,125
130,137,25,108,29,32
207,66,107,85,19,31
216,190,17,212,233,247
58,100,238,148,57,163
95,75,154,81,116,141
173,14,12,87,230,238
141,25,174,93,77,203
114,57,14,63,23,252
122,129,250,232,226,218
255,64,208,84,101,47
116,197,77,46,242,69
150,6,146,99,32,23
162,10,171,37,255,32
160,98,90,55,8,184
244,215,245,38,133,193
42,188,135,245,139,133
157,122,151,106,226,195
223,77,210,82,52,12
57,70,223,55,2,104
241,18,247,152,84,181
175,17,141,121,222,107
114,211,14,68,183,198
16,159,105,70,66,55
69,56,214,207,230,11
13,101,54,100,200,84
40,175,86,221,94,3
122,225,138,222,221,194
131,61,105,173,98,76
103,2,245,241,85,167
191,137,164,60,72,93
224,171,46,95,37,202
96,185,150,87,82,78
220,3,131,193,249,220
227,115,191,142,228,63
156,92,55,235,216,139
81,205,29,250,95,34
138,99,109,151,128,18
184,8,119,132,188,186
21,150,171,146,63,112
60,79,29,227,127,47
136,101,60,180,205,145
42,17,135,169,219,174
112,109,223,48,50,107
26,19,60,168,173,158
220,22,131,202,41,217
182,113,64,95,180,42
33,87,178,190,162,116
187,29,22,63,90,124
88,153,233,197,106,126
227,152,159,245,198,5
191,98,132,71,106,103
195,149,157,243,151,38
242,225,22,94,154,74
164,129,248,8,227,132
255,250,48,2,187,1
118,48,172,123,92,250
27,178,172,98,124,247
25,180,253,65,49,116
139,173,13,108,86,96
238,86,121,206,91,123
200,10,88,133,137,202
156,121,231,251,109,130
0,25,32,13,2,6
81,35,77,131,146,25
240,45,103,20,101,251
116,162,13,27,38,92
33,75,210,177,84,115
191,126,228,72,156,96
199,246,111,132,81,58
109,142,144,31,161,14
42,151,247,226,132,143
106,15,67,167,85,233
223,170,114,47,158,53
54,249,200,19,120,136
139,204,205,90,170,120
255,155,240,52,71,25
103,253,37,129,64,152
180,69,209,102,181,165
49,136,203,220,233,83
186,60,230,189,189,53
5,73,210,240,116,87
61,110,237,97,152,102
213,181,7,129,211,184
244,231,245,61,133,205
26,186,92,246,139,180
45,97,84,102,191,117
52,77,201,98,56,39
63,145,236,49,232,219
234,224,75,222,33,82
242,188,86,117,238,93
169,203,14,121,55,219
8,144,52,193,25,44
157,4,135,82,11,220
37,83,208,252,213,113
167,239,201,137,24,92
29,171,207,15,91,119
88,12,217,134,161,91
58,184,46,247,149,148
179,147,18,240,184,87
87,174,222,173,130,188
25,117,205,45,186,68
6,134,67,43,69,167
22,137,250,44,98,180
247,113,52,207,137,43
60,7,45,195,228,61
204,93,58,235,78,219
19,128,56,248,31,243
142,6,255,227,16,15
185,7,39,19,225,248
206,227,235,159,203,118
25,12,109,22,240,90
23,40,170,230,223,221
2,19,81,40,157,134
199,27,15,252,55,1
216,240,241,247,119,228
204,140,42,142,215,239
134,137,59,44,14,36
199,240,47,135,21,59
251,206,66,91,197,8
94,212,170,135,31,235
254,11,64,229,20,124
219,121,160,11,74,5
17,162,217,203,65,121
20,171,27,31,60,62
109,220,208,51,165,26
232,220,218,227,160,223
234,98,11,151,37,114
224,238,94,121,202,219
121,192,11,124,5,9
194,212,125,71,121,119
203,44,153,36,133,0
10,208,5,197,2,190
209,116,133,173,10,140
85,238,239,169,153,46
85,5,207,210,187,20
118,59,124,126,9,248
228,99,252,119,193,252
156,225,135,190,219,164
128,104,8,50,132,154
106,4,147,162,0,235
32,123,34,58,35,62
179,172,178,236,146,88
128,9,200,4,120,130
123,201,26,88,28,137
143,140,95,62,234,108
155,144,132,113,74,127
177,152,35,213,147,215
144,214,177,102,51,165
122,232,234,218,251,192
210,92,100,11,244,69
69,102,246,229,20,28
219,79,160,19,42,8
167,164,217,168,33,78
146,179,160,114,234,62
91,188,200,101,168,180
142,209,15,133,151,58
146,238,224,89,158,41
86,246,62,20,124,235
121,187,11,70,53,23
121,218,203,112,201,15
104,23,66,138,213,109
199,224,63,142,28,63
239,220,9,19,196,24
222,77,226,194,47,77
53,82,73,252,0,97
192,54,252,24,17,205
137,250,28,98,175,247
125,4,201,82,40,60
54,157,216,39,49,145
235,209,235,85,235,31
171,62,47,44,245,100
181,228,17,172,73,204
224,122,190,58,244,254
213,48,135,203,75,153
17,117,25,173,221,76
51,114,218,142,64,239
196,121,30,123,30,218
62,128,188,168,85,158
175,150,189,50,53,74
57,241,191,103,196,69
158,102,150,213,34,7
195,35,157,163,247,11
196,245,94,53,250,249
162,211,75,68,145,22
1,154,96,212,150,103
2,85,241,15,167,151
41,178,230,66,93,69
11,118,213,12,7,214
195,150,13,242,102,38
21,113,107,239,163,73
43,144,7,113,3,207
145,219,49,240,43,231
23,77,250,210,34,196
51,78,90,147,200,224
216,254,97,240,214,231
102,29,197,111,62,225
108,158,160,134,186,75
54,129,40,40,134,150
203,34,9,35,36,3
160,65,234,36,235,176
59,99,30,7,190,227
164,159,232,6,10,131
101,233,132,170,90,31
136,174,60,221,253,163
33,11,162,149,107,99
227,7,207,179,155,34
244,35,85,83,159,252
246,1,180,96,193,118
108,172,80,156,237,71
184,119,167,188,169,165
158,72,150,192,194,12
109,38,240,65,23,36
154,224,4,222,2,34
225,51,94,138,154,173
228,252,44,49,212,219
247,32,68,226,38,63
49,124,107,169,243,110
102,129,213,40,247,198
244,159,21,6,123,211
90,84,152,143,5,207
114,187,78,118,19,220
104,211,242,228,198,92
47,75,213,81,87,253
190,129,4,168,146,30
192,46,140,21,174,203
141,137,126,28,40,239
214,249,22,19,26,104
188,146,213,128,71,152
39,181,145,161,145,202
209,249,197,227,126,175
136,189,60,213,77,167
242,9,134,36,91,112
104,15,50,135,106,107
195,147,93,240,155,39
68,33,214,82,246,76
84,66,239,101,89,68
249,54,51,8,122,180
186,241,22,215,154,6
180,163,49,27,171,156
111,119,241,76,135,178
139,162,109,107,16,99
57,55,175,8,173,116
220,109,35,240,67,199
37,223,224,178,14,82
39,204,49,154,219,212
192,87,44,46,228,213
156,39,151,209,178,149
194,99,189,23,229,90
140,248,238,179,249,178
195,66,77,149,2,19
209,40,213,134,231,155
29,180,63,1,92,112
187,255,86,64,94,68
42,198,87,207,78,155
83,164,28,232,79,186
163,38,251,161,18,106
152,19,229,136,204,156
234,135,187,235,166,75
105,65,2,52,145,57
1,143,16,223,121,98
75,39,1,33,240,130
231,73,93,208,59,53
30,41,222,246,114,148
94,99,106,215,131,198
185,223,55,114,104,206
18,235,232,91,74,168
17,254,137,224,172,110
92,241,203,183,249,96
131,38,73,161,64,74
180,33,241,82,231,188
93,165,235,8,171,52
223,41,34,102,3,21
97,187,230,198,77,15
66,87,85,14,223,215
130,22,185,42,55,7
184,243,167,246,233,132
26,90,76,136,130,140
201,110,168,33,190,146
196,160,78,26,35,236
179,200,146,216,192,65
236,36,232,208,58,229
30,220,222,131,162,169
235,126,107,8,211,52
228,169,60,30,13,206
230,59,157,126,119,104
220,194,227,173,95,236
122,8,250,164,242,248
54,83,152,76,245,162
181,139,113,157,15,215
87,22,222,250,2,146
161,96,122,166,58,249
126,211,40,132,166,202
25,9,173,20,76,91
98,232,7,90,131,216
233,209,250,117,226,157
175,103,13,69,246,118
164,92,56,107,223,179
82,34,156,51,103,218
133,144,234,145,123,225
170,78,207,131,139,57
253,47,97,69,70,182
247,48,20,235,11,59
53,46,41,197,246,126
164,88,184,105,215,178
118,162,28,59,47,222
37,18,240,216,87,97
174,198,205,143,10,31
117,174,77,141,194,30
61,46,253,69,145,118
145,172,33,204,210,250
164,82,248,108,83,176
236,227,120,191,139,212
61,87,93,126,219,104
128,2,200,1,72,128
176,200,83,104,172,130
220,137,67,140,53,254
217,160,129,74,72,177
128,211,216,100,209,180
37,193,80,188,189,85
149,127,147,232,48,202
155,105,228,2,108,65
16,228,153,124,5,41
194,198,125,79,89,115
89,46,153,5,165,18
136,216,108,225,176,190
195,84,141,159,14,22
119,234,92,139,139,141
125,126,105,104,210,34
228,51,92,90,155,232
228,74,252,97,209,246
245,228,21,172,75,140
225,126,190,168,180,190
209,20,133,155,10,148
53,227,89,175,153,77
53,50,73,202,0,121
160,59,74,30,17,174
233,205,154,122,20,154
171,4,255,50,48,106
59,51,190,42,228,247
220,52,147,217,0,209
16,101,153,52,149,9
3,212,17,215,73,246
208,100,5,52,66,201
101,72,36,240,144,55
65,24,212,157,231,7
45,243,228,38,204,81
10,237,149,216,19,177
136,227,220,255,211,176
20,227,11,63,181,44
33,196,210,254,36,80
240,109,119,48,108,235
48,187,43,86,39,30
113,254,223,224,130,14
73,39,192,1,156,0
215,192,102,156,53,39
217,193,145,124,209,169
165,206,72,187,192,214
92,102,75,245,65,69
244,182,165,16,56,217
31,225,30,14,158,231
166,157,169,39,14,1
247,224,228,142,124,15
217,199,17,127,249,168
3,78,129,147,168,208
238,229,121,156,235,87
187,30,166,62,185,124
183,41,144,230,81,125
77,169,114,14,46,39
245,241,133,167,218,137
144,236,81,120,237,171
248,15,67,135,85,251
223,162,82,43,12,55
54,216,232,1,250,128
226,232,127,90,184,88
247,169,244,174,101,29
212,223,55,34,104,227
18,255,184,80,39,173
17,172,89,204,233,122
186,42,246,183,212,48
151,91,66,216,21,65
139,244,221,69,35,118
195,140,13,254,198,32
143,114,79,78,3,83
225,156,206,215,171,134
175,123,61,74,45,113
180,111,193,113,28,175
159,157,54,55,72,120
208,187,229,86,76,254
66,176,197,115,110,238
129,153,168,213,78,231
243,157,134,247,27,20
252,59,49,222,43,242
247,70,84,215,79,38
211,97,4,134,146,11
32,37,34,16,195,41
109,166,32,9,114,4
46,34,85,243,15,166
183,41,48,230,11,125
101,9,100,212,36,39
80,81,221,45,243,68
38,150,81,34,77,131
2,25,177,45,67,132
117,250,125,162,153,11
101,21,4,219,210,32
84,50,47,90,53,88
185,249,215,99,118,199
140,15,190,199,36,143
224,15,14,7,119,227
204,143,218,143,16,239
121,121,75,43,49,39
43,129,231,120,237,203
248,57,67,159,53,246
105,164,82,72,108,0
176,192,83,108,44,128
212,136,103,12,181,246
145,164,33,200,82,248
172,83,220,236,211,184
164,231,216,61,145,157
17,215,89,246,217,100
1,36,64,128,100,72
52,96,153,118,69,44
70,196,231,14,61,247
253,36,129,64,8,180
4,209,66,37,181,48
129,203,72,249,16,243
25,118,189,44,53,68
217,246,33,100,114,164
126,120,120,219,187,224
102,78,53,67,249,245
195,101,189,132,133,26
10,220,165,195,152,189
245,213,37,183,192,128
156,72,71,224,167,142
89,191,201,68,24,54
77,152,66,21,165,43
136,199,124,239,201,185
24,71,29,167,255,9
128,116,88,61,105,157
98,87,103,14,197,247
142,164,191,184,20,39
139,81,189,29,197,95
62,250,108,146,144,128
97,72,54,176,152,51
69,154,150,148,226,35
63,51,172,106,236,243
216,182,209,208,5,245
2,165,209,120,181,171
209,143,85,223,95,178
90,34,8,179,36,210
160,36,122,16,122,169
58,254,14,208,231,133
125,186,233,6,218,19
0,168,176,94,211,42
132,167,234,25,139,173
93,108,123,96,250,6
114,163,94,123,154,218
116,192,157,44,71,68
231,214,61,150,125,18
89,88,9,57,132,15
90,71,88,135,217,203
145,121,113,171,47,207
37,27,96,220,6,99
195,87,221,158,147,22
160,186,58,86,190,142
52,175,249,29,3,31
81,190,93,196,203,62
41,44,246,4,180,98
17,119,41,172,230,76
189,66,149,117,99,237
231,200,45,152,148,21
195,75,189,145,101,17
164,217,200,33,120,146
171,192,127,92,56,91
223,168,82,46,172,53
188,217,133,161,90,138
184,237,247,248,36,131
144,9,241,4,103,146
117,176,29,131,15,25
183,125,64,201,116,104
45,114,148,110,99,113
215,143,246,191,4,52
114,89,126,9,40,228
6,252,67,17,229,185
236,135,104,139,194,205
93,74,123,113,154,15
212,167,23,25,250,253
98,209,103,69,165,214
136,182,44,208,116,165
61,24,205,93,234,123
43,154,39,116,177,205
19,250,88,194,137,237
108,104,96,242,182,118
112,92,95,43,234,103
75,149,209,115,181,174
225,141,158,222,22,130
234,41,91,182,56,96
127,182,56,32,127,146
56,48,63,155,28,52
63,217,92,17,59,201
142,88,95,201,170,24
79,173,163,44,11,164
197,104,46,226,149,159
99,150,71,242,71,134
7,187,99,166,7,233
99,138,39,253,177,129
3,216,145,209,193,245
252,229,161,188,138,197
141,206,158,59,166,254
105,16,210,25,100,45
36,84,64,111,100,49
68,91,182,104,96,82
182,44,112,116,255,61
48,109,75,48,113,43
63,135,44,59,228,222
76,34,194,211,77,68
146,118,0,28,96,15
246,7,4,99,242,119
198,28,159,111,134,65
59,68,142,22,15,234
103,11,149,245,115,165
238,232,169,154,222,84
194,207,45,75,100,113
4,127,146,120,48,27
155,12,116,54,253,88
17,121,137,171,92,79
27,227,124,79,137,227
60,111,173,241,44,39
132,209,186,37,198,176
191,51,84,106,159,115
230,78,205,67,138,117
253,157,161,23,10,154
245,228,213,172,39,140
209,190,165,196,184,190
23,212,234,151,59,226
238,79,89,195,89,125
153,41,21,6,27,211
108,84,128,239,8,121
116,187,45,22,36,90
112,104,159,50,198,106
79,83,131,92,249,155
179,84,98,159,119,102
76,197,66,174,245,125
149,233,19,170,24,239
173,249,44,35,4,211
178,36,226,48,63,59
28,110,63,241,252,7
225,195,142,253,255,145
32,49,130,27,217,44
81,4,237,146,56,16
63,137,28,60,31,221
206,19,59,232,174,74
221,193,195,60,253,173
177,12,3,150,193,242
12,230,38,189,113,53
111,137,225,60,110,141
241,174,39,205,241,154
39,212,177,151,19,210
248,212,83,231,108,205
192,170,60,95,189,234
37,43,176,199,99,111
199,129,31,184,158,39
198,241,159,23,214,122
150,90,226,72,223,0
226,112,127,31,56,126
111,184,209,39,229,129
140,152,222,133,226,170
175,127,253,72,1,112
128,175,72,93,80,171
125,95,9,122,116,42
157,87,231,126,141,200
174,56,221,255,227,32
15,162,7,43,35,231
35,205,227,218,47,208
181,21,81,219,253,240
65,39,36,129,224,8
238,4,249,226,51,111
58,129,110,232,161,154
218,212,192,199,44,111
228,241,12,55,150,216
178,1,210,32,244,50
117,90,29,248,175,35
221,99,211,103,212,133
151,10,146,245,224,85
174,47,141,245,62,37
204,240,186,183,86,240
222,23,98,234,199,91
207,216,91,17,168,57
206,159,123,166,74,105
65,146,52,208,57,37
31,0,222,112,98,223
55,66,104,213,18,231
216,93,145,171,17,207
57,251,111,98,1,71
32,183,226,80,143,13
79,118,115,76,94,146
234,160,91,250,40,66
182,165,112,56,239,31
249,126,3,40,225,166
254,201,16,136,25,76
141,50,142,74,111,193
145,28,209,159,165,214
40,182,118,208,92,5
43,194,199,93,79,219
115,16,14,185,7,183
19,160,248,234,115,251
158,194,118,141,28,46
95,213,202,23,185,170
167,79,249,211,3,116
177,141,19,222,88,210
201,228,72,108,96,176
246,83,116,76,141,98
142,103,111,213,193,23
188,154,165,132,248,154
51,196,186,222,22,194
234,13,91,166,120,105
91,178,56,98,63,183
60,32,237,210,120,52
27,153,76,117,50,253
202,81,57,141,143,94
31,90,238,88,217,201
225,120,110,171,177,191
99,196,71,222,103,146
213,176,71,131,39,185
161,167,74,201,209,200
117,248,189,163,213,11
215,213,86,151,254,34
128,243,104,118,130,188
41,117,214,45,182,116
0,93,64,43,116,23
13,74,246,113,212,95
247,106,4,195,162,45
235,52,43,41,87,38
62,225,124,158,169,134
190,91,52,200,41,40
150,6,194,99,13,23
182,90,160,72,250,32
242,178,118,114,28,94
47,234,245,11,213,213
87,183,254,160,128,186
72,86,128,174,40,93
246,171,36,63,32,92
98,43,247,55,68,232
214,58,230,126,221,88
131,121,201,139,120,93
11,171,85,111,31,225
126,14,168,231,190,253
164,145,8,1,148,128
211,8,100,180,180,17
17,73,153,176,85,67
47,245,165,5,136,210
156,228,103,188,117,165
253,136,161,28,218,159
160,230,42,125,119,153
108,181,32,145,194,65
253,4,225,82,62,188
60,181,221,145,179,17
194,185,253,119,97,108
198,160,175,58,93,110
139,97,173,6,204,83
10,236,181,216,145,177
193,195,252,253,193,177
60,195,141,173,254,12
32,230,210,125,4,25
82,77,60,2,77,193
2,60,145,61,129,141
24,222,93,226,203,47
73,37,80,0,253,0
113,80,63,189,28,37
95,208,250,21,114,171
238,127,73,216,80,113
173,63,204,76,26,226
204,223,74,162,81,251
13,226,54,47,56,117
111,189,225,37,46,128
197,168,110,142,177,175
179,205,34,218,67,64
133,148,74,147,97,224
134,238,75,25,193,61
124,141,105,142,98,95
215,10,22,245,170,21
143,171,159,47,118,101
76,84,242,239,54,89
104,73,34,160,3,122
1,138,160,221,250,99
34,151,163,98,171,135
127,123,200,74,88,161
137,218,220,112,195,255
109,192,64,60,36,29
208,79,53,35,105,195
130,125,249,25,35,29
3,191,81,228,93,236
107,40,243,38,246,161
20,58,155,94,228,26
156,76,231,226,189,143
117,31,77,222,82,50
204,58,74,222,129,194
168,253,126,241,104,151
162,194,171,77,127,18
104,120,18,187,136,118
124,188,89,149,233,83
170,60,239,189,185,37
7,0,211,240,100,199
52,47,233,85,10,63
213,188,23,133,202,186
185,246,247,100,20,196
75,46,97,37,214,128
182,40,80,118,173,60
60,77,221,226,51,47
58,165,110,248,225,147
254,208,192,133,108,74
224,225,222,126,242,216
150,65,194,68,253,6
49,83,123,188,138,101
141,148,158,19,6,232
179,26,210,188,196,117
174,125,141,217,30,49
30,251,158,146,118,160
28,58,15,222,167,18
185,248,119,99,188,199
229,175,140,141,62,142
76,175,194,157,29,103
95,101,218,68,176,134
19,75,104,145,2,193
145,76,209,178,165,194
120,189,27,213,92,87
251,238,130,73,169,0
78,16,35,233,19,202
24,217,173,225,76,46
178,213,178,71,130,7
185,35,167,3,233,241
202,103,249,149,131,83
153,156,245,87,181,254
161,160,186,202,86,201
142,8,95,228,170,12
31,166,206,41,11,246
21,68,107,246,115,68
94,150,106,162,83,251
12,194,54,173,56,60
79,157,227,55,47,168
229,46,252,197,145,174
145,205,161,250,10,226
165,223,120,178,75,210
1,84,32,191,82,84
92,15,107,199,67,95
213,154,23,148,170,179
31,242,190,6,116,227
93,63,155,76,52,18
217,72,65,48,164,139
88,13,25,134,93,91
75,120,17,11,137,149
124,83,233,236,202,104
169,146,222,80,66,205
37,74,64,241,132,119
218,124,144,153,129,69
88,182,249,208,19,117
8,141,212,206,55,43
248,231,67,253,213,193
55,188,136,165,140,216
158,161,198,186,255,54
208,104,5,50,130,202
105,73,146,48,80,59
45,30,36,94,240,106
151,51,226,234,207,91
203,88,89,25,169,29
78,31,115,238,78,201
195,136,125,252,185,33
151,2,210,241,68,87
182,110,160,81,186,45
198,180,63,49,92,107
187,243,102,70,133,71
42,247,231,212,141,151
14,18,247,232,84,138
175,13,253,118,33,108
114,160,254,122,112,218
159,96,230,70,125,71
89,119,217,44,145,4
129,146,8,208,36,229
16,60,217,29,161,31
10,158,117,230,221,173
3,12,81,182,237,192
24,60,13,157,198,23
63,106,236,67,216,229
209,252,181,225,145,174
209,205,133,250,26,162
172,251,124,178,9,146
36,80,48,109,27,48
92,43,43,215,39,86
225,222,30,242,238,150
89,162,73,75,0,49
48,27,139,12,125,54
249,72,19,48,136,171
76,223,18,162,120,123
27,186,60,102,189,245
53,37,201,192,184,124
87,185,238,167,105,185
194,71,125,7,201,83
152,60,245,157,181,151
1,146,240,208,87,101
46,196,197,142,46,159
245,166,5,137,98,156
39,103,209,197,149,254
147,160,160,234,90,123
136,154,124,196,153,174
5,77,226,242,47,86
53,94,121,250,219,98
192,7,76,3,210,193
212,76,247,98,180,199
113,47,207,133,27,58
220,46,195,213,141,215
158,54,182,248,48,19
155,8,244,52,245,89
53,249,9,163,20,75
187,97,102,6,165,99
56,231,175,253,173,1
12,80,150,237,66,24
117,45,189,196,5,62
66,204,197,74,174,241
253,151,225,18,142,152
111,165,177,40,131,134
201,251,8,98,52,183
57,16,239,25,121,125
43,41,71,38,55,225
120,142,171,207,191,91
36,88,32,105,146,50
80,58,13,30,166,94
185,74,183,49,240,235
231,123,77,202,18,57
168,63,78,156,83,167
236,233,136,186,92,214
139,166,45,105,116,98
45,119,52,108,233,112
186,47,86,181,94,49
250,251,226,210,79,68
3,86,65,158,68,214
198,38,15,113,103,79
165,211,40,180,166,209
25,5,157,18,151,88
98,217,183,65,64,212
180,103,17,117,249,173
163,76,11,146,197,112
78,239,35,153,99,245
39,197,193,158,188,214
181,166,49,137,123,220
42,83,215,140,214,190
166,52,185,121,23,43
26,231,60,221,237,163
40,11,166,133,105,42
226,7,223,35,146,99
240,23,199,10,159,245
230,5,173,98,140,103
110,245,193,149,188,211
133,164,250,136,50,236
154,88,132,137,202,12
121,166,251,73,18,16
24,41,13,150,22,18
106,104,19,146,136,240
108,247,48,180,235,81
59,29,142,63,31,252
126,1,248,224,227,254
127,192,216,28,97,143
246,223,4,2,114,65
30,4,158,226,6,159
35,38,99,161,87,234
190,139,244,173,69,28
118,223,252,2,1,193
32,252,130,113,137,31
220,30,19,206,232,219
154,224,116,222,61,34
